,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,u_i,ustar,canopy_height,|,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,LAI_flag,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto_l_bulk,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
30,72,6,3.1,0.0,4.758333333333333,3,3.0,-1.001,12.771783880114013,26.024483330872524,1.882975536473724,0.12450912469997605,1.0,|,0.3336274498700092,0.0,0.0,20.779108163960007,915.3257568879732,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,47.802286654082934,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,99.9416787317628,48.77043485655215,325.6191791528236,337.32467480761335,,,0.0,3,,,,0,0
31,72,7,2.67,0.49890590809628,4.758333333333333,3,3.0,-1.001,12.771783880114013,26.100050816800017,2.2253347249234916,0.14714714737269893,1.0,|,0.3942869862100108,0.35790203318829056,0.35191398722943146,21.193581025702024,935.0388520614422,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,43.97170830199999,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597533634708237,0.022542044183415544,0.01,1.0,1.0,1.0,100000.0,84.56603584995317,41.26729103246721,305.8070947669589,285.42857099105754,,,0.07984942477540484,3,,,,0,0
32,72,8,3.17,16.95842450765864,4.758333333333333,3,3.0,-1.001,12.771783880114013,28.89894117538418,3.115468614892888,0.2060060063217785,1.0,|,0.5520017806940152,12.125372409821402,11.971646272784472,24.233814981821517,1067.2361659101148,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.16287635911652,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42208464982359895,0.5392962190010342,0.01,1.0,1.0,1.0,100000.0,60.40431132139512,29.476636451762296,271.2969473227939,203.87755070789822,,,0.17468212485613235,3,,,,0,0
33,72,9,5.11,52.9890590809628,4.758333333333333,3,3.0,-1.001,12.771783880114013,29.77571847807061,7.942733172034614,0.5252021260071714,1.0,|,1.407301243088038,38.39044973829688,36.54988519664992,26.947949583728192,1178.4902984970392,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,23.274803558076098,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156286069275808,0.9112205433695579,0.01,1.0,1.0,1.0,100000.0,23.693070388995505,11.561956539268834,209.12533793140645,79.96921170008079,,,0.2512006823623137,3,,,,0,0
34,72,10,5.68,75.3413566739606,4.758333333333333,3,3.0,-1.001,12.771783880114013,27.34103864947394,11.058201786927503,0.73120813232895,1.0,|,1.9593030237820535,54.488261434736145,50.87001216296526,25.2756668867531,1103.0982374193236,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.725533382606724,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906725286535395,0.9680345612849258,0.01,1.0,1.0,1.0,100000.0,17.01793291098129,8.304563210868016,196.29348709028557,57.43918611275152,,,0.30404679960107894,3,,,,0,0
35,72,11,5.74,73.75929978118161,4.758333333333333,3,3.0,-1.001,12.771783880114013,26.785647004617996,11.434796894222249,0.7561099572689454,1.0,|,2.0260285137560556,52.77894078529931,51.045435261567256,24.81084532842294,1082.5792169366352,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.39799232734127,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054405596297544,0.9656378633646521,0.01,1.0,1.0,1.0,100000.0,16.45746206660765,8.031059632066972,195.19175599561913,55.54747639047526,,,0.3337717393408604,3,,,,0,0
36,72,12,5.98,109.74398249452953,4.758333333333333,3,3.0,-1.001,12.771783880114013,26.616123206720207,13.625895700300765,0.900993302374372,1.0,|,2.4142495463320666,79.29022653775235,69.98954724621828,24.894053686118827,1085.2759337899192,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,17.770043076525905,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640117459073909,0.9933643589537359,0.01,1.0,1.0,1.0,100000.0,13.811036005645617,6.739632957563741,189.93713827584614,46.615218880449085,,,0.3420023800321365,3,,,,0,0
37,72,13,6.44,169.4398249452954,4.758333333333333,3,3.0,-1.001,12.771783880114013,28.08765455202526,13.591659781455787,0.8987295001070997,1.0,|,2.408183592698066,127.00705309189946,87.868437303414,26.266898663779322,1143.242157457277,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,17.792409407690116,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986913162041057,0.9995664051564104,0.01,1.0,1.0,1.0,100000.0,13.845824509438176,6.75660936299841,190.00678003523544,46.732637567805384,,,0.3293157313556528,3,,,,0,0
38,72,14,6.62,141.82713347921225,4.758333333333333,3,3.0,-1.001,12.771783880114013,29.93046014662913,12.256458946501692,0.8104412116834804,1.0,|,2.1716114009720595,109.89673083173639,76.33674120256993,27.833602460297975,1210.652054898391,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.736501548172445,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976518869331839,0.99846848831202,0.01,1.0,1.0,1.0,100000.0,15.354168520242892,7.4926645729339905,193.01169036254632,51.823623224633344,,,0.29484311989964934,3,,,,0,0
39,72,15,6.1,79.17724288840262,4.758333333333333,3,3.0,-1.001,12.771783880114013,26.98932718545996,11.058201786927503,0.73120813232895,1.0,|,1.9593030237820535,61.555925420864725,49.233331256705654,24.950523787550047,1087.270367094607,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.725533382606724,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053493046758927,0.9731744369248567,0.01,1.0,1.0,1.0,100000.0,17.01793291098129,8.304563210868016,196.29348709028557,57.43918611275152,,,0.23691640630761468,3,,,,0,0
40,72,16,5.88,46.62582056892779,4.758333333333333,3,3.0,-1.001,12.771783880114013,31.361855241991364,11.64021240729211,0.769692770872579,1.0,|,2.0624242355600564,39.3928297835043,29.415916873176716,29.079559680423127,1268.2007141912939,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.226071722193165,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541514893597739,0.881257737964877,0.01,1.0,1.0,1.0,100000.0,16.167036265432223,7.889335050324615,194.61934225549635,54.56722680711394,,,0.15578500379699853,3,,,,0,0
41,72,17,5.58,12.466083150984682,4.758333333333333,3,3.0,-1.001,12.771783880114013,31.57968968017678,9.277934006988712,0.6134904144307911,1.0,|,1.6438734348140454,12.060364815232315,8.303867319589129,28.87909661579848,1260.813804510105,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,21.53502454937667,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220916335595751,0.4343048782176633,0.01,1.0,1.0,1.0,100000.0,20.283366532276585,9.898058734724605,202.63672442163102,68.46072735947872,,,0.058409036615745015,3,,,,0,0
42,72,18,5.52,5.951859956236324,4.758333333333333,3,3.0,-1.001,12.771783880114013,32.89043040464354,7.737317658964755,0.5116193124035379,1.0,|,1.3709055212840375,0.0,0.0,29.712640605885085,1297.4842617259078,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,23.581737301057103,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,24.322089956844938,11.8689111376565,210.3076328666851,82.09228811689707,,,0.0,3,,,,0,0
43,72,19,5.54,0.5164113785557987,4.758333333333333,3,3.0,-1.001,12.771783880114013,32.31412393428082,6.641768255925497,0.4391776398508245,1.0,|,1.176795004996032,0.0,0.0,28.872127143197467,1260.6904480460062,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,25.452424136139467,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,28.3339810837472,13.826669675826647,217.74305118796502,95.63328409494196,,,0.0,3,,,,0,0
44,72,20,5.48,0.0,4.758333333333333,3,3.0,-1.001,12.771783880114013,29.142970970960167,4.416433531002006,0.2920304924781256,1.0,|,0.7825080187860215,0.0,0.0,25.205573273886024,1100.8287688928556,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,31.212974781138612,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,42.61079325772833,20.793596256669524,242.80722587439337,143.82059778619174,,,0.0,3,,,,0,0
45,72,21,4.39,0.0,4.758333333333333,3,3.0,-1.001,12.771783880114013,27.47068380738411,4.347961693312053,0.28750288794358103,1.0,|,0.7703761115180211,0.0,0.0,23.72771748491033,1040.3547278341164,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,31.45778617671266,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,43.281829372023275,21.121054465435975,243.93459747674603,146.0854890899113,,,0.0,3,,,,0,0
46,72,22,4.49,0.0,4.758333333333333,3,3.0,-1.001,12.771783880114013,27.72401271964637,3.2866482091177716,0.21732501765813994,1.0,|,0.582331548864016,0.0,0.0,23.362865033038833,1023.9886211556963,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,36.182152528726,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,57.25825344007247,27.941394969899683,266.46387690281915,193.25892827519522,,,0.0,3,,,,0,0
47,72,23,3.64,0.0,4.758333333333333,3,3.0,-1.001,12.771783880114013,27.812937415077933,2.2253347249234916,0.14714714737269893,1.0,|,0.3942869862100108,0.0,0.0,22.584464085716785,992.9113156953144,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,43.97170830199999,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,84.56603584995317,41.26729103246721,305.8070947669589,285.42857099105754,,,0.0,3,,,,0,0
48,73,0,0.97,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,27.23949343754354,1.9514473741636769,0.1290367292345206,1.0,|,0.3457593571380094,0.0,0.0,21.828846692762276,969.0387275511413,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,46.956161622239556,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,96.43495316222732,47.0591915282521,321.23452583750566,325.4887213055919,,,0.0,3,,,,0,0
49,73,1,1.81,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,26.06041107707576,4.38219761215703,0.28976669021085333,1.0,|,0.7764420651520214,0.0,0.0,22.524611253318373,996.8707461751034,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,31.334663253480077,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,42.94369008005434,20.956046227424757,243.36705279211608,144.94419620639638,,,0.0,3,,,,0,0
50,73,2,4.27,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,26.051105139319557,11.571740569602156,0.7651651663380344,1.0,|,2.050292328292056,0.0,0.0,24.147084288222743,1059.2000607340824,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.282869694449282,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,16.26269920191407,7.936017506243695,194.80800341447974,54.8901098059726,,,0.0,3,,,,0,0
51,73,3,4.14,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,25.980456891990155,15.200747967169697,1.0051282066688974,1.0,|,2.693283413496074,0.0,0.0,24.435190583236427,1072.3402051151563,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,16.824359184532426,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,12.380162905961614,6.041382696194525,187.05946387189636,41.785714221663824,,,0.0,3,,,,0,0
52,73,4,3.66,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,25.864169114798415,11.53750465075718,0.7629013640707623,1.0,|,2.0442263746580562,0.0,0.0,23.969710996612548,1053.736657896842,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.31145810109532,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,16.310956469575537,7.959566519615337,194.90313098576829,55.05298847008527,,,0.0,3,,,,0,0
53,73,5,3.25,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,25.99795319194641,9.620293195438478,0.6361284371035139,1.0,|,1.7045329711540467,0.0,0.0,23.82985724670263,1049.1424709767155,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,21.148367891289087,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,19.56153854180411,9.545814651638324,201.24556333447362,66.02440254241544,,,0.0,3,,,,0,0
54,73,6,3.01,0.0,8.967499999999998,3,3.0,-1.001,12.841751781962847,24.52749083470637,12.838469566866298,0.8489258502271093,1.0,|,2.2747326127500624,0.0,0.0,22.867596433544698,1007.6525574615993,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.306882022143206,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,1.0,100000.0,14.658112880658548,7.152997112294317,191.62854764893987,49.47428563844996,,,0.0,3,,,,0,0
55,73,7,2.36,2.1378555798687087,8.967499999999998,3,3.0,-1.001,12.841751781962847,24.782433605497577,12.564582216106484,0.8308154320889309,1.0,|,2.226204983678061,1.5336277624557064,1.5079664274158895,23.078010909497046,1019.323587079379,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.505336406481067,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668506375857333,0.09307906077167205,0.01,1.0,1.0,1.0,100000.0,14.97763577723966,7.308920755069124,192.26422566857568,50.552744180977484,,,0.08405227807424054,3,,,,0,0
56,73,8,2.49,51.06783369803063,8.967499999999998,3,3.0,-1.001,12.841751781962847,27.802162681157252,12.496110378416528,0.8262878275543862,1.0,|,2.2140730764100605,40.98252367546633,32.775300516883746,25.882250335959164,1142.6437763937788,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.5559666964676,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788888507531837,0.9030732751630708,0.01,1.0,1.0,1.0,100000.0,15.059705014375224,7.34896963591882,192.42729369712467,50.829745518955455,,,0.1787755893065892,3,,,,0,0
57,73,9,3.17,139.23413566739603,8.967499999999998,3,3.0,-1.001,12.841751781962847,29.40536379881915,14.379085914890254,0.9507969522543624,1.0,|,2.54770052628007,117.79945832307317,68.35543354279517,27.57952953384244,1214.5785291908012,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,17.298377539853632,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660552584742743,0.9982758136139045,0.01,1.0,1.0,1.0,100000.0,13.087600786302273,6.386604564548496,188.48545954587001,44.17346932004461,,,0.25492696952064126,3,,,,0,0
58,73,10,4.0,170.48577680525162,8.967499999999998,3,3.0,-1.001,12.841751781962847,27.370155768400398,10.510427085407875,0.6949872960525934,1.0,|,1.8622477656380507,132.66291498645953,83.48626452486818,25.22572930034643,1107.592265569122,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,20.23302550027938,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840255920123304,0.9995866434416271,0.01,1.0,1.0,1.0,100000.0,17.904861010576404,8.737374322835079,198.02910665496302,60.4327593303542,,,0.30738264194054526,3,,,,0,0
59,73,11,4.78,251.4617067833698,8.967499999999998,3,3.0,-1.001,12.841751781962847,26.72925164579982,12.735761810331368,0.8421344434252924,1.0,|,2.256534751848062,194.41461297807646,83.72177160869978,24.909432500939385,1090.6351043362595,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.380551865153862,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985499627213186,0.9999897864981273,0.01,1.0,1.0,1.0,100000.0,14.776323468405794,7.210682572877335,191.86387134836866,49.8732718129536,,,0.3368260690978136,3,,,,0,0
60,73,12,5.59,285.64551422319477,8.967499999999998,3,3.0,-1.001,12.841751781962847,26.622238995029598,13.45471610607588,0.8896742910380105,1.0,|,2.383919778162065,221.32606368543838,62.15719802711227,24.88316148436131,1086.3188826968337,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,17.882726787051638,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9617342749275692,0.9999978584913486,0.01,1.0,1.0,1.0,100000.0,13.986748931926094,6.8253789239449585,190.28873534917528,47.20828782294844,,,0.3449093865555832,3,,,,0,0
61,73,13,5.81,241.00875273522976,8.967499999999998,3,3.0,-1.001,12.841751781962847,28.11583454611903,12.872705485711274,0.8511896524943815,1.0,|,2.280798566384062,187.2719600027996,85.19370747781392,26.216894949866866,1143.6427622877877,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,18.282521556233043,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863286535010006,0.999983532140734,0.01,1.0,1.0,1.0,100000.0,14.619128537890841,7.133973183804174,191.55090262224556,49.3427050915392,,,0.3322060708282824,3,,,,0,0
62,73,14,6.62,299.6411378555798,8.967499999999998,3,3.0,-1.001,12.841751781962847,29.882189978316347,13.35200834954095,0.8828828842361937,1.0,|,2.365721917260065,263.4901847836674,69.21571606858437,27.918795999092378,1214.3576382109582,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,17.95137474306715,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703023456894861,0.9999988703469412,0.01,1.0,1.0,1.0,100000.0,14.094339308325527,6.8778818387445355,190.503829270669,47.57142849850958,,,0.29783587647489534,3,,,,0,0
63,73,15,5.88,129.890590809628,8.967499999999998,3,3.0,-1.001,12.841751781962847,26.95183470526012,11.84562792036197,0.7832755844762128,1.0,|,2.0988199573640576,112.83891656759519,64.02417465213087,25.015492910506968,1090.961016040067,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,19.058642655478472,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578735828047215,0.9973574211460424,0.01,1.0,1.0,1.0,100000.0,15.886683035395826,7.752525771995287,194.06579541865347,53.6209743191293,,,0.24009138580737602,3,,,,0,0
64,73,16,5.61,73.3851203501094,8.967499999999998,3,3.0,-1.001,12.841751781962847,31.417244087923404,10.68160667963276,0.706306307388955,1.0,|,1.892577533808052,73.45977798429894,39.24050899562206,28.98400988189087,1265.257963920846,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,20.07024710753548,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545213230764506,0.9650452181528385,0.01,1.0,1.0,1.0,100000.0,17.61792413540691,8.59735229843067,197.4686502700453,59.46428562313698,,,0.15909369600014148,3,,,,0,0
