Date,Year,dd,hr,Ts_C,VPD,u,SWC,"P, kPa","O3, ppb",PPFD,RH,"precip, mm"
04/04/2015,2015,94,14,11.39,0.46,2.21,0.297,101.18,29.21878571,1402.79,66.1,5
04/04/2015,2015,94,15,11.8,0.47,2.04,0.297,101.18,26.29342857,1396.04,66.03,5
04/04/2015,2015,94,16,11.77,0.47,2.16,0.297,101.18,30.58507143,1127.37,65.69,5
04/04/2015,2015,94,17,11.17,0.43,2.04,0.297,101.18,30.64828571,708.77,67.76,5
04/04/2015,2015,94,18,10.53,0.25,1.76,0.297,101.18,31.78157143,362.47,80.6,5
04/04/2015,2015,94,19,8.98,0.16,1.05,0.297,101.18,31.10035714,33.19,85.9,5
04/04/2015,2015,94,20,8.67,0.13,0.66,0.297,101.18,27.71071429,0,88.2,5
04/04/2015,2015,94,21,8.68,0.11,0.33,0.297,101.18,26.10742857,0,90,5
04/04/2015,2015,94,22,8.05,-0.09,0.53,0.297,101.18,26.09778571,0,108.3,5
04/04/2015,2015,94,23,5.99,-0.12,0.43,0.297,101.18,25.79321429,0,112.7,5
05/04/2015,2015,95,0,4.18,-0.11,0.41,0.297,101.18,25.123,0,113.7,5
05/04/2015,2015,95,1,2.63,-0.11,0.4,0.297,101.18,24.77342857,0,115.2,5
05/04/2015,2015,95,2,1.79,-0.12,0.52,0.297,101.18,25.40285714,0,116.6,5
05/04/2015,2015,95,3,1.85,-0.12,0.18,0.297,101.18,25.46164286,0,116.7,5
05/04/2015,2015,95,4,2.25,-0.12,0.35,0.297,101.18,25.21907143,0,116.9,5
05/04/2015,2015,95,5,2.91,-0.13,0.28,0.297,101.18,25.25185714,0,117.2,5
05/04/2015,2015,95,6,4.27,-0.14,0.08,0.297,101.18,23.9655,5.3,117,5
05/04/2015,2015,95,7,5.83,-0.16,0.5,0.297,101.18,24.20471429,74.82,116.9,5
05/04/2015,2015,95,8,6.51,-0.16,0.98,0.297,101.18,27.15121429,201.16,116.9,5
05/04/2015,2015,95,9,6.84,-0.17,0.96,0.297,101.18,28.79071429,404.85,116.7,5
05/04/2015,2015,95,10,7.46,-0.18,0.73,0.297,101.18,26.63607143,595.33,117,5
05/04/2015,2015,95,11,8.42,-0.19,0.72,0.297,101.18,26.11285714,721.89,117.2,5
05/04/2015,2015,95,12,10.04,0,1.01,0.297,101.18,26.03485714,1198.08,100,5
05/04/2015,2015,95,13,11.71,0.19,1.77,0.297,101.18,27.473,1203.46,86.1,5
05/04/2015,2015,95,14,11.44,0.23,2.07,0.297,101.18,29.21878571,1502.19,83,5
05/04/2015,2015,95,15,11.1,0.15,2.02,0.297,101.18,26.29342857,1100.15,88.5,5
05/04/2015,2015,95,16,9.5,0,1.7,0.297,101.18,30.58507143,606.9,100,5
05/04/2015,2015,95,17,8.49,-0.13,1.99,0.297,101.18,30.64828571,430.45,111.3,5
05/04/2015,2015,95,18,7.04,-0.15,1.67,0.297,101.18,31.78157143,194.29,114.7,5
05/04/2015,2015,95,19,5.5,-0.14,0.94,0.297,101.18,31.10035714,36.73,115.8,5
05/04/2015,2015,95,20,4.27,-0.14,1.13,0.297,101.18,27.71071429,0,116.7,5
05/04/2015,2015,95,21,3.15,-0.13,0.78,0.297,101.18,26.10742857,0,117.2,5
05/04/2015,2015,95,22,3.51,-0.14,1.6,0.297,101.18,26.09778571,0,117.3,5
05/04/2015,2015,95,23,3.67,-0.14,1.12,0.297,101.18,25.79321429,0,117.4,5
06/04/2015,2015,96,0,2.96,-0.13,0.51,0.297,101.18,25.123,0,117.6,5
06/04/2015,2015,96,1,2.45,-0.13,0.96,0.297,101.18,24.77342857,0,117.6,5
06/04/2015,2015,96,2,2.59,-0.13,0.7,0.297,101.18,25.40285714,0,117.5,5
06/04/2015,2015,96,3,2.51,-0.13,0.79,0.297,101.18,25.46164286,0,117.4,5
06/04/2015,2015,96,4,2.03,-0.12,0.15,0.297,101.18,25.21907143,0,117.5,5
06/04/2015,2015,96,5,0.55,-0.11,0.21,0.297,101.18,25.25185714,0,117.8,5
06/04/2015,2015,96,6,-0.34,-0.1,0.17,0.297,101.18,23.9655,6.4,117.5,5
06/04/2015,2015,96,7,1.24,-0.11,0.36,0.297,101.18,24.20471429,227.7,116.1,5
