dd,hr,Ts_C,RH,u,O3,precip,Rn,PPFD
338,16,7.3,0.6056,1.97,36.39713095238092,0.0,0.08386065733,53.228222777777766
338,17,4.8,0.7031000000000001,1.9,24.456190476190447,0.0,0.0,0.0
338,18,3.99,0.7437999999999999,2.33,13.383428571428562,0.0,0.0,0.0
338,19,3.05,0.7994,2.43,9.505732142857132,0.0,0.0,0.0
338,20,2.19,0.8475,2.21,10.97995833333332,0.0,0.0,0.0
338,21,1.49,0.8794,1.98,11.985803571428564,0.0,0.0,0.0
338,22,0.9,0.8994,1.85,10.763607142857136,0.0,0.0,0.0
338,23,0.49,0.9081,1.78,9.316827380952377,0.0,0.0,0.0
339,0,0.08,0.9118999999999999,1.73,6.593583333333328,0.0,0.0,0.0
339,1,-0.26,0.91,1.73,5.38933928571428,0.0,0.0,0.0
339,2,-0.56,0.905,1.8,4.039249999999997,0.0,0.0,0.0
339,3,-0.83,0.9025,1.88,4.393642857142853,0.0,0.0,0.0
339,4,-1.06,0.9044,1.88,4.065898809523805,0.0,0.0,0.0
339,5,-1.31,0.9162,1.79,3.0787202380952357,0.0,0.0,0.0
339,6,-1.45,0.9294,1.67,2.4223749999999975,0.0,0.0,0.0
339,7,-0.05,0.8519,1.97,3.732410714285711,0.0,0.1731316796,109.89052444444444
339,8,2.66,0.73,2.96,9.15745238095237,0.0,0.5229794063,331.94665091666667
339,9,5.75,0.6312,2.43,16.385083333333313,0.0,0.608327913,386.11924475
339,10,8.05,0.55,2.22,22.125553571428544,0.0,0.7980288359,506.5266361111111
339,11,9.08,0.51,1.94,29.097261904761872,0.0,0.8587601829,545.0741716388889
339,12,9.78,0.48119999999999996,1.75,33.35874999999997,0.01,0.7709770109,489.3562416666667
339,13,10.12,0.4656,1.6,34.767678571428554,0.02,0.8646439553,548.80873275
339,14,10.08,0.46380000000000005,1.4,37.568809523809485,0.02,0.4619099109,293.1844851388889
339,15,9.41,0.5075,1.18,38.89684523809522,0.02,0.2452924232,155.69255194444443
339,16,7.82,0.6625,0.72,36.39713095238092,0.01,0.04362106823,27.68726136111111
339,17,6.55,0.7094,0.93,24.456190476190447,0.0,0.0,0.0
339,18,6.07,0.7319,1.13,13.383428571428562,0.0,0.0,0.0
339,19,5.21,0.7775,1.28,9.505732142857132,0.0,0.0,0.0
339,20,4.51,0.8312,1.38,10.97995833333332,0.0,0.0,0.0
339,21,3.87,0.8819,1.45,11.985803571428564,0.0,0.0,0.0
339,22,3.15,0.9331,1.43,10.763607142857136,0.0,0.0,0.0
339,23,2.94,0.9556,1.38,9.316827380952377,0.0,0.0,0.0
340,0,3.13,0.955,1.35,6.593583333333328,0.0,0.0,0.0
340,1,3.03,0.9706,1.29,5.38933928571428,0.01,0.0,0.0
340,2,3.62,0.9481,1.23,4.039249999999997,0.03,0.0,0.0
340,3,4.18,0.9338,1.13,4.393642857142853,0.09,0.0,0.0
340,4,4.24,0.9506,1.0,4.065898809523805,0.2,0.0,0.0
340,5,4.15,0.9738,0.89,3.0787202380952357,0.32,0.0,0.0
340,6,4.24,0.9825,0.81,2.4223749999999975,0.3,0.0,0.0
340,7,4.55,0.9775,0.74,3.732410714285711,0.2,0.07594799803,48.205882083333336
340,8,5.87,0.925,1.37,9.15745238095237,0.26,0.2003187637,127.1467708611111
340,9,6.73,0.8894,2.4,16.385083333333313,0.2,0.2828944589,179.55939958333332
340,10,7.44,0.8488,3.31,22.125553571428544,0.13,0.4039513765,256.3969153611111
340,11,8.46,0.7587999999999999,4.27,29.097261904761872,0.05,0.4083472975,259.18710413888886
340,12,9.07,0.6875,4.58,33.35874999999997,0.02,0.4193032867,266.14111388888887
340,13,9.11,0.6612,4.61,34.767678571428554,0.02,0.4593399876,291.5532976666666
340,14,8.9,0.6575,4.47,37.568809523809485,0.01,0.3152890197,200.12094724999997
340,15,8.34,0.6762,3.93,38.89684523809522,0.0,0.1729964205,109.80467247222222
340,16,7.06,0.7525,2.21,36.39713095238092,0.0,0.03496448324,22.192734499999997
340,17,5.4,0.8319,1.34,24.456190476190447,0.0,0.0,0.0
340,18,4.91,0.8493999999999999,1.14,13.383428571428562,0.0,0.0,0.0
340,19,4.29,0.8794,1.06,9.505732142857132,0.0,0.0,0.0
340,20,3.64,0.9175,1.1,10.97995833333332,0.0,0.0,0.0
340,21,3.05,0.96,1.18,11.985803571428564,0.0,0.0,0.0
340,22,2.8,0.9869,1.27,10.763607142857136,0.0,0.0,0.0
340,23,2.65,1.0,1.36,9.316827380952377,0.0,0.0,0.0
341,0,2.57,1.0,1.46,6.593583333333328,0.0,0.0,0.0
341,1,2.43,1.0,1.58,5.38933928571428,0.0,0.0,0.0
341,2,2.16,1.0,1.85,4.039249999999997,0.0,0.0,0.0
341,3,1.84,1.0,2.28,4.393642857142853,0.0,0.0,0.0
341,4,1.16,0.9344,2.66,4.065898809523805,0.0,0.0,0.0
341,5,-0.08,0.8593999999999999,2.48,3.0787202380952357,0.0,0.0,0.0
341,6,-1.24,0.8038,2.11,2.4223749999999975,0.0,0.0,0.0
341,7,-0.76,0.7269,2.6,3.732410714285711,0.0,0.169209165,107.40081724999999
341,8,1.48,0.6331,3.35,9.15745238095237,0.0,0.6597263814,418.7429948333334
341,9,4.79,0.515,3.36,16.385083333333313,0.0,1.152272484,731.3729513611111
341,10,7.51,0.3738,3.67,22.125553571428544,0.0,1.514090642,961.0269770555556
341,11,8.7,0.32939999999999997,3.5,29.097261904761872,0.0,1.697366756,1077.3563994166666
341,12,9.49,0.3106,3.44,33.35874999999997,0.0,1.6164818,1026.0169200277778
341,13,9.89,0.3094,3.41,34.767678571428554,0.0,1.43104154,908.313866111111
341,14,9.68,0.32439999999999997,3.35,37.568809523809485,0.0,1.067397383,677.5008391111111
341,15,8.89,0.35619999999999996,3.07,38.89684523809522,0.0,0.5785709065,367.23181149999994
341,16,5.93,0.5306000000000001,1.52,36.39713095238092,0.0,0.100903307,64.04557127777777
341,17,2.84,0.6231,1.41,24.456190476190447,0.0,0.0,0.0
341,18,1.9,0.6512,1.47,13.383428571428562,0.0,0.0,0.0
341,19,1.04,0.6819,1.5,9.505732142857132,0.0,0.0,0.0
341,20,0.23,0.7169,1.48,10.97995833333332,0.0,0.0,0.0
341,21,-0.52,0.7575,1.43,11.985803571428564,0.0,0.0,0.0
341,22,-1.17,0.7944,1.35,10.763607142857136,0.0,0.0,0.0
341,23,-1.63,0.8156,1.29,9.316827380952377,0.0,0.0,0.0
342,0,-1.94,0.8219,1.25,6.593583333333328,0.0,0.0,0.0
342,1,-2.12,0.8175,1.23,5.38933928571428,0.0,0.0,0.0
342,2,-2.29,0.8106,1.23,4.039249999999997,0.0,0.0,0.0
342,3,-2.49,0.8069,1.23,4.393642857142853,0.0,0.0,0.0
342,4,-2.67,0.8031,1.22,4.065898809523805,0.0,0.0,0.0
342,5,-2.84,0.7988,1.21,3.0787202380952357,0.0,0.0,0.0
342,6,-3.01,0.7956,1.19,2.4223749999999975,0.0,0.0,0.0
342,7,-1.94,0.7619,1.06,3.732410714285711,0.0,0.1651513913,104.82525808333332
342,8,1.15,0.5988,2.04,9.15745238095237,0.0,0.6313219652,400.7140806666666
342,9,3.75,0.5231,1.73,16.385083333333313,0.0,1.073619303,681.4500298333332
342,10,6.93,0.4044,1.95,22.125553571428544,0.0,1.394183429,884.9192039999999
342,11,8.28,0.37939999999999996,1.9,29.097261904761872,0.0,1.475338903,936.4303873333332
342,12,9.32,0.37,1.82,33.35874999999997,0.0,1.262102893,801.0847528055555
342,13,9.92,0.3675,1.7,34.767678571428554,0.0,0.9733246615,617.7907921111112
342,14,9.78,0.3856,1.8,37.568809523809485,0.0,0.7123421809,452.1394120277777
342,15,8.91,0.47,1.64,38.89684523809522,0.0,0.3268536754,207.4612911944444
342,16,6.77,0.63,1.07,36.39713095238092,0.0,0.06932030193,43.99913608333333
342,17,5.18,0.6762,1.27,24.456190476190447,0.0,0.0,0.0
342,18,4.75,0.705,1.51,13.383428571428562,0.0,0.0,0.0
342,19,4.43,0.7475,1.7,9.505732142857132,0.0,0.0,0.0
342,20,4.1,0.7994,1.68,10.97995833333332,0.0,0.0,0.0
342,21,3.74,0.8431000000000001,1.51,11.985803571428564,0.0,0.0,0.0
342,22,3.35,0.8775,1.33,10.763607142857136,0.0,0.0,0.0
342,23,3.12,0.8975,1.23,9.316827380952377,0.0,0.0,0.0
343,0,2.99,0.9112,1.21,6.593583333333328,0.0,0.0,0.0
343,1,3.03,0.9138,1.2,5.38933928571428,0.0,0.0,0.0
343,2,2.98,0.9218999999999999,1.19,4.039249999999997,0.0,0.0,0.0
343,3,2.94,0.9306,1.2,4.393642857142853,0.0,0.0,0.0
343,4,3.0,0.935,1.22,4.065898809523805,0.0,0.0,0.0
343,5,2.97,0.9444,1.28,3.0787202380952357,0.0,0.0,0.0
343,6,2.9,0.955,1.35,2.4223749999999975,0.0,0.0,0.0
343,7,3.68,0.9225,1.42,3.732410714285711,0.0,0.1178106976,74.77706780555555
343,8,6.14,0.8069,2.5,9.15745238095237,0.01,0.4356696407,276.5292025277778
343,9,8.26,0.7069,3.24,16.385083333333313,0.0,0.7643493138,485.14949502777773
343,10,10.49,0.6112,3.91,22.125553571428544,0.0,1.029795347,653.6339908333333
343,11,11.69,0.5719,3.93,29.097261904761872,0.0,1.110950821,705.1451741666666
343,12,12.58,0.5468999999999999,3.75,33.35874999999997,0.0,1.143074863,725.53501725
343,13,13.08,0.5388000000000001,3.45,34.767678571428554,0.0,0.7962028372,505.3676341666667
343,14,13.14,0.5475,3.17,37.568809523809485,0.0,0.5731605415,363.79773261111103
343,15,12.63,0.6138,2.22,38.89684523809522,0.0,0.2691656582,170.84542472222222
343,16,10.54,0.7225,1.51,36.39713095238092,0.0,0.06424808425,40.77968680555555
343,17,9.83,0.7631,2.04,24.456190476190447,0.0,0.0,0.0
343,18,10.3,0.775,3.13,13.383428571428562,0.0,0.0,0.0
343,19,10.35,0.8138,3.69,9.505732142857132,0.0,0.0,0.0
343,20,10.14,0.8538,3.85,10.97995833333332,0.0,0.0,0.0
343,21,9.88,0.885,3.9,11.985803571428564,0.02,0.0,0.0
343,22,9.69,0.9037999999999999,3.9,10.763607142857136,0.06,0.0,0.0
343,23,9.55,0.9225,3.56,9.316827380952377,0.12,0.0,0.0
344,0,9.35,0.9494,2.83,6.593583333333328,0.18,0.0,0.0
344,1,9.23,0.9706,2.48,5.38933928571428,0.22,0.0,0.0
344,2,9.27,0.98,2.4,4.039249999999997,0.23,0.0,0.0
344,3,9.38,0.9825,2.41,4.393642857142853,0.24,0.0,0.0
344,4,9.24,0.9944,2.0,4.065898809523805,0.28,0.0,0.0
344,5,9.51,0.9856,2.42,3.0787202380952357,0.26,0.0,0.0
344,6,9.69,0.9793999999999999,2.75,2.4223749999999975,0.24,0.0,0.0
344,7,9.69,0.9731000000000001,2.62,3.732410714285711,0.24,0.06309838219,40.049945361111114
344,8,10.26,0.9375,2.86,9.15745238095237,0.31,0.2206076324,140.02456669444445
344,9,11.26,0.8906000000000001,3.02,16.385083333333313,0.25,0.3433552876,217.93523116666668
344,10,12.16,0.8438,3.44,22.125553571428544,0.13,0.2302786604,146.16298302777776
344,11,12.37,0.8138,3.99,29.097261904761872,0.02,0.408820705,259.4875863611111
344,12,12.13,0.79,4.31,33.35874999999997,0.0,0.3584366805,227.50772638888887
344,13,12.29,0.7419,4.53,34.767678571428554,0.0,0.275455208,174.83754174999999
344,14,12.63,0.6881,4.56,37.568809523809485,0.0,0.3078497679,195.39908877777773
344,15,12.45,0.6644,4.2,38.89684523809522,0.0,0.2148591201,136.37585819444445
344,16,10.55,0.7362000000000001,2.38,36.39713095238092,0.0,0.04578521422,29.060892916666663
344,17,7.95,0.8281000000000001,1.66,24.456190476190447,0.0,0.0,0.0
344,18,6.83,0.8669,1.47,13.383428571428562,0.0,0.0,0.0
344,19,5.87,0.9056000000000001,1.33,9.505732142857132,0.0,0.0,0.0
344,20,5.07,0.9438,1.26,10.97995833333332,0.0,0.0,0.0
344,21,4.39,0.9788,1.35,11.985803571428564,0.0,0.0,0.0
344,22,3.86,1.0,1.53,10.763607142857136,0.0,0.0,0.0
344,23,3.37,1.0,1.66,9.316827380952377,0.0,0.0,0.0
345,0,2.77,1.0,1.57,6.593583333333328,0.0,0.0,0.0
345,1,2.37,1.0,1.45,5.38933928571428,0.0,0.0,0.0
345,2,2.83,1.0,1.68,4.039249999999997,0.01,0.0,0.0
345,3,3.48,0.9775,2.4,4.393642857142853,0.01,0.0,0.0
345,4,3.38,0.9662000000000001,2.27,4.065898809523805,0.01,0.0,0.0
345,5,3.09,0.9631000000000001,2.01,3.0787202380952357,0.01,0.0,0.0
345,6,2.83,0.9612,1.68,2.4223749999999975,0.01,0.0,0.0
345,7,2.69,0.9556,1.29,3.732410714285711,0.01,0.09454612818,60.010528583333326
345,8,3.15,0.9356,0.85,9.15745238095237,0.01,0.4081444094,259.0583265
345,9,4.83,0.8806,0.89,16.385083333333313,0.0,0.6830585799,433.5524597222221
345,10,7.65,0.765,1.16,22.125553571428544,0.01,0.8150714856,517.3439846111111
345,11,10.33,0.6388,1.55,29.097261904761872,0.02,0.7746966364,491.7171705833333
345,12,11.63,0.575,1.84,33.35874999999997,0.04,0.5481376035,347.9151177499999
345,13,11.47,0.5844,2.02,34.767678571428554,0.07,0.4362106772,276.8726104166666
345,14,11.07,0.6156,2.09,37.568809523809485,0.11,0.2410993893,153.03114016666663
345,15,10.31,0.6688,2.09,38.89684523809522,0.16,0.2334572493,148.18050405555553
345,16,9.23,0.7612000000000001,1.61,36.39713095238092,0.27,0.04551469497,28.88918833333333
345,17,8.03,0.8381000000000001,0.94,24.456190476190447,0.32,0.0,0.0
345,18,8.06,0.8669,0.7,13.383428571428562,0.37,0.0,0.0
345,19,7.87,0.8987999999999999,0.8,9.505732142857132,0.41,0.0,0.0
345,20,7.58,0.9244,1.05,10.97995833333332,0.38,0.0,0.0
345,21,7.16,0.9588,0.93,11.985803571428564,0.28,0.0,0.0
345,22,7.2,0.9731000000000001,0.69,10.763607142857136,0.44,0.0,0.0
345,23,7.48,0.9688,0.73,9.316827380952377,0.88,0.0,0.0
346,0,7.42,0.9738,1.6,6.593583333333328,1.23,0.0,0.0
346,1,7.44,0.9681000000000001,2.34,5.38933928571428,1.3,0.0,0.0
346,2,7.33,0.9643999999999999,2.72,4.039249999999997,1.01,0.0,0.0
346,3,7.02,0.9606,3.28,4.393642857142853,0.6,0.0,0.0
346,4,6.74,0.9612,3.71,4.065898809523805,0.34,0.0,0.0
346,5,6.42,0.9743999999999999,2.65,3.0787202380952357,0.25,0.0,0.0
346,6,6.45,0.96,3.09,2.4223749999999975,0.22,0.0,0.0
346,7,6.53,0.9556,3.6,3.732410714285711,0.25,0.05816142363,36.91634805555555
346,8,7.32,0.9325,3.9,9.15745238095237,0.3,0.1983575069,125.90191758333334
346,9,8.69,0.8787999999999999,4.0,16.385083333333313,0.52,0.3273270818,207.76177277777776
346,10,9.26,0.85,3.4,22.125553571428544,0.56,0.4126755895,261.9343672499999
346,11,9.37,0.8443999999999999,3.18,29.097261904761872,0.33,0.2805274247,178.05699038888886
346,12,9.38,0.8393999999999999,3.24,33.35874999999997,0.11,0.2778222422,176.33995094444444
346,13,9.23,0.8393999999999999,3.49,34.767678571428554,0.07,0.1954494352,124.0560998611111
346,14,8.78,0.8543999999999999,3.83,37.568809523809485,0.09,0.1571034729,99.71706541666666
346,15,8.1,0.8737999999999999,4.25,38.89684523809522,0.09,0.09075887269,57.606673361111106
346,16,7.18,0.89,4.38,36.39713095238092,0.06,0.01913916565,12.148053749999997
346,17,6.3,0.8887999999999999,4.41,24.456190476190447,0.03,0.0,0.0
346,18,5.48,0.88,4.46,13.383428571428562,0.02,0.0,0.0
346,19,4.59,0.885,4.04,9.505732142857132,0.01,0.0,0.0
346,20,3.8,0.9037999999999999,3.68,10.97995833333332,0.0,0.0,0.0
346,21,3.14,0.9231,3.54,11.985803571428564,0.0,0.0,0.0
346,22,2.51,0.9412,3.19,10.763607142857136,0.0,0.0,0.0
346,23,1.83,0.9606,2.98,9.316827380952377,0.0,0.0,0.0
347,0,1.29,0.9581000000000001,3.28,6.593583333333328,0.0,0.0,0.0
347,1,0.66,0.9706,3.32,5.38933928571428,0.0,0.0,0.0
347,2,0.52,0.9512,3.53,4.039249999999997,0.0,0.0,0.0
347,3,-0.17,0.9825,2.87,4.393642857142853,0.0,0.0,0.0
347,4,-0.4,0.9912000000000001,3.14,4.065898809523805,0.0,0.0,0.0
347,5,-0.31,0.965,3.37,3.0787202380952357,0.0,0.0,0.0
347,6,-0.73,0.9806,2.62,2.4223749999999975,0.0,0.0,0.0
347,7,-0.56,0.955,2.91,3.732410714285711,0.0,0.1190280298,75.54973555555554
347,8,1.15,0.8543999999999999,3.09,9.15745238095237,0.0,0.5438769405,345.21078030555555
347,9,4.11,0.6169,3.38,16.385083333333313,0.0,0.9094823547,577.2686612222221
347,10,6.33,0.4456,3.72,22.125553571428544,0.0,1.219699158,774.1701598333333
347,11,7.57,0.3925,3.9,29.097261904761872,0.0,1.330273492,844.3541468055555
347,12,8.4,0.3725,4.03,33.35874999999997,0.0,1.128737396,716.4347081944444
