,g_sv,g_sv_per_layer,A_n,A_c,A_j,A_p,A_n_limit_factor,R_d,c_i,f_VPD,v_cmax,j_max
3751,,"[20000, 332414.5106999107, 144163.9613626083]",76.86501668735164,197.45384464576787,87.82197966743041,193.57167894084478,"['NA', 'A_c', 'A_c']",5.807150368225343,1975.655208140073,1,63.20707638178047,203.81604788464114
3752,,"[20000, 388026.39988718636, 173944.33347713243]",92.61925432455108,209.121016717403,107.15494228115378,215.3873937898459,"['NA', 'A_c', 'A_c']",6.461621813695377,1960.9906982483496,1,70.33057483118613,219.02807659691774
3753,,"[20000, 451011.91407305875, 174487.59210452443]",98.228515887101,253.04507741936675,118.13933808934561,312.45544082002596,"['NA', 'A_c', 'A_c']",9.373663224600778,1969.0164352430593,1,102.02626242576349,280.69377365323504
3754,,"[20000, 423242.7496606538, 178807.89173324266]",98.64872763548956,232.05846732138522,118.61453686722061,261.867362645697,"['NA', 'A_c', 'A_c']",7.85602087937091,1960.810392486544,1,85.50770692907099,249.6736486499999
3755,,"[20000, 434712.71281805413, 178650.80048644947]",99.9862536371923,242.5425807569079,122.13452947242718,286.1605840650973,"['NA', 'A_c', 'A_c']",8.584817521952916,1963.2224674618124,1,93.44018708431511,264.85045058976016
3756,,"[20000, 474198.35629157897, 189255.9082501528]",106.53598174739481,265.804845627697,133.48958643273426,353.0101020818182,"['NA', 'A_c', 'A_c']",10.590303062454549,1963.5993538540963,1,115.26860028240156,304.0228443297707
3757,,"[20000, 460302.40513377317, 187626.6378349081]",105.21385981415978,256.9135367287128,130.52677019426451,325.79222026043857,"['NA', 'A_c', 'A_c']",9.773766607813156,1960.2307203068835,1,106.38112901259893,288.5099060507185
3758,,"[20000, 467868.5665538615, 187225.6054149772]",105.4961230439201,261.2184153670273,130.24302777422807,339.21307770745227,"['NA', 'A_c', 'A_c']",10.176392331223568,1959.441535682026,1,110.76344964133938,296.23158038812414
3759,,"[20000, 470514.6082716348, 189635.60097181768]",106.71083389801063,261.68770080369006,130.39351706928358,342.06996376523966,"['NA', 'A_c', 'A_c']",10.26209891295719,1954.6753020091417,1,111.6963103586543,297.85699936496724
3760,,"[20000, 451461.1946044165, 170565.7040155457]",99.18874030901947,264.35205958015393,120.12854766266256,349.4452814765574,"['NA', 'A_c', 'A_c']",10.483358444296721,1959.1491700128481,1,114.10457727285313,302.0238611884365
3761,,"[20000, 396120.3447000697, 134863.20544999948]",82.76664991981477,264.52065110072687,99.64300149397383,345.9046650906739,"['NA', 'A_c', 'A_c']",10.377139952720219,1972.5996744227496,1,112.9484576815698,300.0287612198662
3762,,"[20000, 269495.88414887653, 90211.68642161805]",55.60853235787722,235.90738485895952,65.89733712770924,264.4829167400574,"['NA', 'A_c', 'A_c']",7.934487502201723,1998.074296718906,1,86.36176537567587,251.33376233541907
3763,,"[20000, 43583.0135120664, 20000.280179560858]",2.9223723386168867,283.5096894724385,12.349881604802334,314.2503088728482,"['NA', 'A_j', 'A_j']",9.427509266185448,2353.9522809457385,1,102.61234176717699,281.7540978036808
3764,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",8.652069527558691,0.0,1,94.17218167471022,266.2242375099155
3765,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.815247439281702,0.0,1,74.17956108256512,227.01554023370352
3766,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.540813966570774,0.0,1,82.07688352170123,242.9388846178605
3767,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.1704426341960446,0.0,1,78.04563108106821,234.88621464974
3768,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.082482421954468,0.0,1,64.53945932640593,206.70589171839788
3769,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.578543805228337,0.0,1,70.83865149496302,220.09140444418392
3770,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.325567009915375,0.0,1,67.62624774495714,213.32094623723674
3771,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.077191068955395,0.0,1,64.47226754229072,206.56066481383945
3772,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.082482421954468,0.0,1,64.53945932640593,206.70589171839788
3773,,"[20000, 26433.330643120462, 20000.0]",0.2613624229817225,188.39620220600193,5.338553491937118,169.23970229851318,"['NA', 'A_j', 'A_j']",5.077191068955395,2049.4276591885073,1,64.47226754229072,206.56066481383948
3774,,"[20000, 279740.2686169735, 105763.24040055848]",49.3071352561018,199.95578879337594,57.85494142947958,221.56989804179412,"['NA', 'A_c', 'A_c']",6.647096941253823,1713.9382392454552,1,84.40758020639775,247.52566567837695
3775,,"[20000, 377251.89346384164, 172780.85293029767]",76.24537308948112,179.93371857456202,87.16398597339625,185.37887590409935,"['NA', 'A_c', 'A_c']",5.561366277122981,1685.4165750890247,1,70.6205241539426,219.6352365318966
3776,,"[20000, 443775.56916499336, 215325.39133036288]",91.53980723671347,188.6720676344967,105.97850245335482,202.80566175199698,"['NA', 'A_c', 'A_c']",6.084169852559909,1680.1540268020449,1,77.25929971504647,233.29735161458035
3777,,"[20000, 547152.4205457597, 250107.38428260965]",104.91697143124154,226.59934836197775,126.55088129982994,297.31531255978774,"['NA', 'A_c', 'A_c']",8.91945937679363,1686.538094668707,1,113.26297621325246,300.5724804368307
3778,,"[20000, 514451.27624730003, 254969.12544317776]",104.46672861521027,207.86774754092832,125.44393464689034,244.80192486060736,"['NA', 'A_c', 'A_c']",7.344057745818219,1684.6422053289766,1,93.25787613737421,264.50760919938494
3779,,"[20000, 534592.2320249749, 256474.3840081504]",105.23991800472616,217.97440877376687,128.7462173412664,270.129046851565,"['NA', 'A_c', 'A_c']",8.10387140554695,1690.660765495661,1,102.90630356250097,282.28493394073644
3780,,"[20000, 558925.3925138203, 258183.7195980286]",106.19192059177398,229.4958389848652,131.96398192501334,303.69630437330164,"['NA', 'A_c', 'A_c']",9.110889131199048,1697.1551935042162,1,115.69383023744822,304.7506619410989
3781,,"[20000, 564704.5211685732, 261068.4221619183]",106.01553268977983,228.48351151634571,131.19422717919,299.5245153412394,"['NA', 'A_c', 'A_c']",8.985735460237184,1699.767810394882,1,114.1045772728531,302.0238611884365
3782,,"[20000, 575122.3926082889, 264421.53419042495]",106.31958671779188,229.28015649112294,130.43014620172346,301.4665713766801,"['NA', 'A_c', 'A_c']",9.043997141300405,1701.9644187730823,1,114.84440814349719,303.2955075388695
3783,,"[20000, 561851.7139955561, 260200.33053453456]",104.06003756123059,221.94673405203383,125.12889060380698,278.4600762831302,"['NA', 'A_c', 'A_c']",8.353802288493906,1702.9264605994422,1,106.08002906024008,287.9741138511655
3784,,"[20000, 554915.7543651444, 238013.2139706855]",97.89853277719803,227.97226471175426,116.90417860466997,295.1171357005922,"['NA', 'A_c', 'A_c']",8.853514071017766,1708.9881904434337,1,112.4255755049875,299.12324653311526
3785,,"[20000, 494546.6655519374, 190348.94495057856]",82.5523106119758,226.21373343080683,97.54982350667709,286.70422443532914,"['NA', 'A_c', 'A_c']",8.601126733059875,1719.817124229518,1,109.22065692774441,293.52939559633444
3786,,"[20000, 336657.5642696526, 124856.36041117029]",55.57333536258807,194.26710331221483,64.26826301900347,206.53356533694767,"['NA', 'A_c', 'A_c']",6.196006960108429,1737.6910093536285,1,78.67945346169435,236.1625519783707
3787,,"[20000, 58397.62446898958, 24157.407893309603]",5.128879946740196,230.37465257415374,12.697905800058898,252.30086177729015,"['NA', 'A_j', 'A_j']",7.5690258533187045,1946.7386807424996,1,96.11461401039624,269.84855305483495
3788,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.84838778828131,0.0,1,86.96365445436584,252.49984741636106
3789,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",4.571645931369455,0.0,1,58.052646747548636,192.42906203445443
3790,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.6015171617389,0.0,1,71.1303766570019,220.70069111597758
3791,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.061345578823225,0.0,1,64.27105496918381,206.12544789980052
3792,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.15056285514165,0.0,1,48.00857553442046,169.1824981908761
3793,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.5750027817830388,0.0,1,54.47623138351186,184.32170028162722
3794,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.3567997875919735,0.0,1,51.151233467230824,176.61954474650133
3795,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.1100344830971034,0.0,1,47.39100035815875,167.70201229085094
3796,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.1336187123853207,0.0,1,47.75037908039458,168.56431607518283
3797,,"[20000, 34364.461577660244, 24480.694203675794]",2.2680662653397103,125.85879017242985,5.388188667360982,104.00408006737575,"['NA', 'A_j', 'A_j']",3.120122402021272,1630.855210067738,1,47.544721023298216,168.07112124685102
3798,,"[20000, 405209.07324351213, 134743.22080985116]",47.39912503906939,193.5909312204897,57.302578215437066,260.36551208492295,"['NA', 'A_c', 'A_c']",7.810965362547689,1417.2868882739835,1,119.02423085850572,310.4061890083436
3799,,"[20000, 439095.17758204945, 232194.2435209448]",74.11000694421593,143.26625004492797,83.90927640432585,143.10291243363065,"['NA', 'A_c', 'A_c']",4.293087373008919,1399.5100297604847,1,65.41847247599156,208.6008714590719
3800,,"[20000, 547051.1497602026, 286703.7700065144]",89.76652958977466,168.46272270355985,104.70248029967681,194.80267933615056,"['NA', 'A_c', 'A_c']",5.844080380084517,1391.4484339250662,1,89.05265098857957,256.5225339953714
3801,,"[20000, 689426.4834281658, 320845.850879229]",98.54812931327395,210.53837376908425,125.03117797099283,362.0660491511076,"['NA', 'A_c', 'A_c']",10.861981474533227,1402.5618463099913,1,165.51590368133088,381.2167925875322
3802,,"[20000, 667519.7067594726, 337242.79562518676]",101.64667891479593,199.71945821739683,126.54668079995301,292.56906301981087,"['NA', 'A_c', 'A_c']",8.777071890594323,1398.4378212412403,1,133.74585374259775,334.4709344735305
3803,,"[20000, 696405.5429414378, 344890.41345496784]",102.00699433204599,206.81562785617456,130.2164417764153,326.4951478856664,"['NA', 'A_c', 'A_c']",9.794854436569993,1406.641744264231,1,149.25492068799937,358.19156354163437
3804,,"[20000, 732528.6314974148, 347631.71954183874]",99.88301728736904,214.6465403760702,133.75236833573257,410.18445363405124,"['NA', 'A_c', 'A_c']",12.30553360902154,1421.4916721611487,1,187.51288798950145,409.02509850731917
3805,,"[20000, 733386.8992109722, 351333.7577247777]",100.81786160294617,213.274300492452,132.29939511145145,378.31680812022273,"['NA', 'A_c', 'A_c']",11.349504243606683,1415.886841413685,1,172.9448218651455,391.0666348567015
3806,,"[20000, 744847.235574959, 350676.474987186]",99.74152222497275,213.84001220608184,130.84177493294496,394.3001540265001,"['NA', 'A_c', 'A_c']",11.829004620795004,1415.6408905282342,1,180.2514940807023,400.31049259698216
3807,,"[20000, 737502.2016371028, 340395.2420829129]",98.08567276691187,212.23995243986855,125.38166386302058,370.5972181130041,"['NA', 'A_c', 'A_c']",11.117916543390121,1411.3109680005869,1,169.41586652926173,386.44252676970916
3808,,"[20000, 724822.3281355957, 304092.8585817947]",89.77301007531966,214.22470994692475,114.5752888474363,397.0490278725217,"['NA', 'A_c', 'A_c']",11.911470836175653,1418.2836300473969,1,181.5081220904176,401.8534431990788
3809,,"[20000, 657687.7065213808, 235842.01097035207]",75.31612963009269,215.04626090112703,94.26970964610717,383.83262762960624,"['NA', 'A_c', 'A_c']",11.514978828888184,1427.995942326986,1,175.46633928656416,394.3080341626189
3810,,"[20000, 453940.4685801185, 151494.36208111854]",53.15463873616953,188.43099771135923,62.37806405665469,237.5794599750165,"['NA', 'A_c', 'A_c']",7.127383799250493,1437.7920468318753,1,108.6077501773053,292.451021706685
3811,,"[20000, 55991.38784007632, 20011.520557964326]",2.343493289335342,236.61104739883717,12.034367740898752,323.029148385447,"['NA', 'A_j', 'A_j']",9.690874451563412,1696.513920136578,1,147.67046381671062,355.8454678638494
3812,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",8.348574345601769,0.0,1,127.21636752031318,323.9841214569126
3813,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",4.750041505853979,0.0,1,72.3815828823292,223.30367591914944
3814,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.252647005776701,0.0,1,95.27842797264319,268.2920966072669
3815,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.46233782184953,0.0,1,83.23562168798395,245.2254532553605
3816,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.168882135055249,0.0,1,60.35966176756659,197.56743437052086
3817,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.579873837683975,0.0,1,68.18807541713696,214.51326561413487
3818,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.370715393815683,0.0,1,64.2041049222859,205.98053022069695
3819,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.353188494218539,0.0,1,63.87025920432289,205.25710184774732
3820,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.229312129977485,0.0,1,61.510709329030504,200.10555032718005
3821,,"[20000, 28569.45789972919, 20533.1612780863]",0.7081579589716239,122.18196808531101,3.99890189508597,109.69146453714487,"['NA', 'A_j', 'A_j']",3.290743936114347,1337.9985602203992,1,62.68083900951703,202.6687786064271
3822,,"[20000, 485062.4908713934, 134481.68175667114]",36.78267896003026,162.98525857338674,44.86852400471384,249.75748978858013,"['NA', 'A_c', 'A_j']",7.492724693657403,1121.4354471824822,1,142.71857044590575,348.39918784135483
3823,,"[20000, 488124.5487080527, 237266.11998758407]",61.78868055346194,132.17422274850952,71.1039000250626,148.5993325496104,"['NA', 'A_c', 'A_c']",4.457979976488312,1120.9227037033215,1,84.91390720113594,248.5156068001375
3824,,"[20000, 581032.757678355, 298210.5102606466]",76.1318838006232,149.14818547000723,89.89084285162681,194.74181762928546,"['NA', 'A_c', 'A_c']",5.842254528878565,1115.1847531880233,1,111.28104242886144,297.13422172162893
3825,,"[20000, 685979.4674329459, 352422.18154152954]",84.30395046770866,168.24361792106538,111.02855172868101,359.9578025071423,"['NA', 'A_c', 'A_c']",10.798734075214266,1126.3148574312513,1,205.69017985469029,428.4114969781617
3826,,"[20000, 684026.4927860184, 377363.456612548]",90.94202483009826,167.72592264251472,115.5280115238268,286.5777904004582,"['NA', 'A_c', 'A_c']",8.597333712013747,1118.3533122038955,1,163.75874293948766,378.8236358369146
3827,,"[20000, 699430.2581714224, 382107.3712229173]",90.2890923537559,170.49118912672316,118.2835876024331,323.99907691780595,"['NA', 'A_c', 'A_c']",9.719972307534178,1127.2296699225215,1,185.14233596215712,406.23452061238925
3828,,"[20000, 684248.2242653702, 352991.7250807639]",82.40469445179167,168.06881890696957,108.71784688023786,376.9635570484668,"['NA', 'A_c', 'A_c']",11.308906711454004,1144.8130256842412,1,215.40775420870182,436.9674154691749
3829,,"[20000, 698722.9423661412, 359905.17970556405]",83.51113175683491,169.7895879971643,108.58938212072897,365.82114637246485,"['NA', 'A_c', 'A_c']",10.974634391173947,1143.702473596225,1,209.04066217736244,431.52998707786304
3830,,"[20000, 704254.4328322734, 356768.88744809816]",82.13380428035467,169.12000997418744,106.26366834288878,371.55805311563904,"['NA', 'A_c', 'A_c']",11.146741593469171,1145.3288313437251,1,212.3188947134933,434.414877756486
3831,,"[20000, 645108.1739949879, 278365.2649026939]",69.8874026255219,173.57198163211072,80.09501419213333,340.2537188870483,"['NA', 'A_j', 'A_j']",10.20761156661145,1154.3566957734663,1,194.43070311752865,416.84563476149947
3832,,"[20000, 581297.8166686725, 223279.75306811894]",58.63756112004852,172.4078690024029,69.60018127932497,365.4206719758821,"['NA', 'A_j', 'A_j']",10.962620159276465,1162.9757987332925,1,208.8118196572488,431.3222798060283
3833,,"[20000, 476539.13295992225, 171720.2370602152]",47.47282205976187,174.01491955730995,58.06732642423091,353.1501454823015,"['NA', 'A_j', 'A_j']",10.594504364469044,1164.4024298274335,1,201.8000899939468,424.59429233094727
3834,,"[20000, 485398.9099194257, 165158.1633469552]",49.73073560481693,163.17292098033522,58.52304110617525,242.05045148690616,"['NA', 'A_c', 'A_c']",7.261513544607184,1135.168434452481,1,138.31454840949817,341.63274712699126
3835,,"[20000, 57479.73418039939, 20058.374214476982]",2.132668207402365,197.2824065054865,11.351268507697583,307.2866766765072,"['NA', 'A_j', 'A_j']",9.218600300295215,1358.5528617391462,1,175.5923926424312,394.46867771509994
3836,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",8.223859389241039,0.0,1,156.64494607337653,368.8967032756876
3837,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.41288733265751,0.0,1,103.10261936563214,282.63907193391225
3838,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.613828061699348,0.0,1,125.97768164894303,321.96125560828676
3839,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.996028563566939,0.0,1,114.21007176060795,302.205430133445
3840,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.3903778371164384,0.0,1,86.10483395851273,250.83501897130452
3841,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.828753979806592,0.0,1,97.23819631254835,271.9311011249022
3842,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.604373102612729,0.0,1,91.5396343520693,261.2628727164036
3843,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.320235032992483,0.0,1,84.3234294093329,247.36091580659183
3844,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.370216773906046,0.0,1,85.59280695634402,249.83935544259347
3845,,"[20000, 27285.762928944365, 20000.0000608093]",0.40681436940083593,110.28582761889264,3.753631575633417,111.56057354108603,"['NA', 'A_j', 'A_j']",3.346817206232581,1011.0883319678925,1,84.99853222177983,248.68083671034802
3846,,"[20000, 519660.28267561685, 173729.58856414515]",35.04078599709747,118.195420871541,40.961326950784226,172.05467089654454,"['NA', 'A_c', 'A_c']",5.161640126896336,831.3938943631773,1,131.08927306403393,330.23998656156533
3847,,"[20000, 554041.3338346076, 296791.14706475765]",55.239836801367375,105.6964323438287,63.988892276444446,128.98835965370822,"['NA', 'A_c', 'A_c']",3.8696507896112466,832.4768805125058,1,98.27684545044436,273.8472601694547
3848,,"[20000, 627825.3473538485, 375317.7843929918]",66.40010863712381,112.09603197245619,78.69302304058054,149.48559189070926,"['NA', 'A_c', 'A_c']",4.484567756721277,827.7344239703104,1,113.89378429768321,301.66081977327633
3849,,"[20000, 693545.5260676888, 389581.97172143095]",68.07507060671178,124.82317403250977,79.29873556569264,210.00710103269898,"['NA', 'A_c', 'A_c']",6.300213030980968,834.7825728449379,1,160.00541031062778,373.6331439435678
3850,,"[20000, 679959.2757225304, 407042.75991277985]",70.35886425551352,121.12864475939409,82.37151911745914,184.33924040844147,"['NA', 'A_c', 'A_c']",5.5301772122532435,834.8668532779327,1,140.44894507309826,344.9289436488698
3851,,"[20000, 701515.042898237, 423398.0757212422]",71.86710563096563,123.74434966931626,84.29342866747736,197.02035603627306,"['NA', 'A_c', 'A_c']",5.910610681088192,839.4906623675464,1,150.11074745620806,359.45137047414573
3852,,"[20000, 765218.1521644533, 490843.7830025462]",77.8687050185882,127.25071429384712,104.28885819200408,255.35092343384918,"['NA', 'A_c', 'A_c']",7.660527703015475,843.3340955599217,1,194.55308452102793,416.9794302368441
3853,,"[20000, 763045.849006429, 494899.9164879964]",79.2753420044935,126.9473949574815,102.93727376481164,225.50085123233586,"['NA', 'A_c', 'A_c']",6.765025536970077,841.8237089395957,1,171.81017236749398,389.59089104124587
3854,,"[20000, 781148.9358687324, 501816.7078407821]",79.11914943913587,127.91443651259,102.95698823852373,240.69935224900584,"['NA', 'A_c', 'A_c']",7.220980567470175,845.7324611802721,1,183.3899826659092,404.13730962964735
3855,,"[20000, 776683.7157421163, 495346.10623057035]",78.85782966137029,127.15874735884191,99.50652103054139,220.70567448554675,"['NA', 'A_c', 'A_c']",6.621170234566403,846.0218276961164,1,168.15670436994037,384.7683971672517
3856,,"[20000, 767447.5162266643, 455678.90950228]",73.95569985004062,128.5068053528774,93.22213914518343,243.98319072993763,"['NA', 'A_c', 'A_c']",7.319495721898127,850.3411005640626,1,185.89195484185723,407.12280810759853
3857,,"[20000, 709803.7964657457, 369108.53641759657]",64.61972054799172,128.7318325369747,78.83675185003801,232.44986052471518,"['NA', 'A_c', 'A_c']",6.973495815741456,853.4934435822211,1,177.10465563787824,396.3853963719657
3858,,"[20000, 535738.8912664404, 228142.93097571452]",46.570802977011006,118.88454632764964,53.27717907955151,163.72934211288225,"['NA', 'A_c', 'A_c']",4.911880263386468,857.0987332748161,1,124.74616541933884,319.93948225833276
3859,,"[20000, 85056.86842570081, 31253.046882679268]",4.710747117362377,136.39289517577475,10.732566595399689,200.72731593457706,"['NA', 'A_j', 'A_j']",6.021819478037312,948.7462328016479,1,152.93509785491585,363.5718069891092
3860,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.450788012505211,0.0,1,138.43271142870378,341.8160566683863
3861,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",3.682800674529415,0.0,1,93.53144570233434,265.0219624195704
3862,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",4.4721371138087,0.0,1,113.57808543006223,301.1165015745312
3863,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",4.063534634469592,0.0,1,103.20087960557696,282.8162147017201
3864,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",1.967167316035077,0.0,1,74.93970988971091,228.57487296242925
3865,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",2.2827958498553595,0.0,1,86.96365445436584,252.49984741636106
3866,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",2.120179161765931,0.0,1,80.76873278740271,240.34256971947698
3867,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",1.7225979713524708,0.0,1,65.6227821484692,209.04002729956474
3868,,"[20000, 20000.0, 20000.0]",0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",1.88063774345434,0.0,1,71.6433451050667,221.7698612535099
3869,,"[20000, 40110.978833930414, 32329.106792476316]",1.831587099920688,62.7245429554049,3.630794624781797,59.973584162036985,"['NA', 'A_j', 'A_j']",1.7992075248611097,630.9871240907798,1,68.54124143147982,215.26095668893086
3870,,"[20000, 535438.8771690875, 267588.5940223229]",34.56025573678444,75.23321736949251,39.705232888882534,99.56492168299982,"['NA', 'A_c', 'A_c']",2.986947650489994,557.4769784551237,1,113.78848588976987,301.479347668534
3871,,"[20000, 556041.4401622015, 411850.4877661007]",46.22310132285992,63.102974507573904,53.641351591980694,69.47287541014065,"['NA', 'A_c', 'A_c']",2.084186262304219,549.5979402913666,1,79.39757466487619,237.6039763398593
3872,,"[20000, 641793.8192743268, 503867.1730223044]",53.587257555412066,68.97359721353017,63.8189599398106,83.44967663931887,"['NA', 'A_c', 'A_c']",2.5034902991795662,548.3926640515413,1,95.37106234072716,268.4648025401002
3873,,"[20000, 815641.0397125853, 608826.146265662]",60.19556693379496,83.50065998302739,77.10465723721205,149.78241959445916,"['NA', 'A_c', 'A_c']",4.493472587833773,552.3705594487122,1,171.17991407479602,388.7666284589425
3874,,"[20000, 763206.5742683236, 594292.701586907]",59.592309795437416,78.66255235531159,74.57850791122311,115.30705871763597,"['NA', 'A_c', 'A_c']",3.4592117615290787,551.1804634088473,1,131.7795002707551,331.34396807552724
3875,,"[20000, 806147.6473982767, 616184.567511478]",60.351722103871424,81.98749893135475,77.2482624817977,132.20464589603657,"['NA', 'A_c', 'A_c']",3.9661393768810966,554.072529459042,1,151.09102914778623,360.88796832929927
