,nL,g_sto_0,m,V_cmax_25,J_max_25,R_d_coeff,f_VPD_method,PARsun,PARshade,LAIsunfrac,layer_lai_frac,layer_lai,D_0,g_bv,Tleaf_C,eact,c_a,fO3_d,f_LS,f_SW,f_VPD
5056,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(453.1714831985536, 453.1714831985536, 453.1714831985536)","(149.90453346834676, 149.90453346834676, 149.90453346834676)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1470000.0,"[31.05, 31.05, 31.05]",3.32497,391.0,1.0,1.0,1,1
5057,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(390.4098153274503, 390.4098153274503, 390.4098153274503)","(131.84910188329872, 131.84910188329872, 131.84910188329872)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[30.18, 30.18, 30.18]",3.06343,391.0,1.0,1.0,1,1
5058,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(267.92480782442846, 267.92480782442846, 267.92480782442846)","(86.33222651524851, 86.33222651524851, 86.33222651524851)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[24.98, 24.98, 24.98]",1.82598,391.0,1.0,1.0,1,1
5059,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(8.556615956064078, 8.556615956064078, 8.556615956064078)","(7.760027143909832, 7.760027143909832, 7.760027143909832)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1363221.9188378684,"[27.85, 27.85, 27.85]",2.50657,391.0,1.0,1.0,1,1
5060,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1347277.2543170168,"[26.41, 26.41, 26.41]",2.25535,391.0,1.0,1.0,1,1
5061,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,749555.8684981393,"[21.48, 21.48, 21.48]",1.38923,391.0,1.0,1.0,1,1
5062,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,623668.1810065348,"[23.81, 23.81, 23.81]",1.66604,391.0,1.0,1.0,1,1
5063,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,777850.8854529896,"[22.65, 22.65, 22.65]",1.43588,391.0,1.0,1.0,1,1
5064,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1060032.0749864127,"[19.43, 19.43, 19.43]",0.92792,391.0,1.0,1.0,1,1
5065,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[20.81, 20.81, 20.81]",1.0952,391.0,1.0,1.0,1,1
5066,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1247336.3620130697,"[20.12, 20.12, 20.12]",0.94941,391.0,1.0,1.0,1,1
5067,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1314807.9707698764,"[18.43, 18.43, 18.43]",0.6645,391.0,1.0,1.0,1,1
5068,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1247336.3620130697,"[19.09, 19.09, 19.09]",0.74414,391.0,1.0,1.0,1,1
5069,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1194233.645481486,"[18.76, 18.76, 18.76]",0.68722,391.0,1.0,1.0,1,1
5070,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(219.54631489372815, 219.54631489372815, 219.54631489372815)","(71.03126429815802, 71.03126429815802, 71.03126429815802)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[26.02, 26.02, 26.02]",1.92069,391.0,1.0,1.0,1,1
5071,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(393.61790599788924, 393.61790599788924, 393.61790599788924)","(129.25135823902122, 129.25135823902122, 129.25135823902122)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1812337.7168728788,"[20.95, 20.95, 20.95]",0.95357,391.0,1.0,1.0,1,1
5072,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(468.4716916602113, 468.4716916602113, 468.4716916602113)","(158.48127414675292, 158.48127414675292, 158.48127414675292)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1859419.2641790072,"[23.48, 23.48, 23.48]",1.30231,391.0,1.0,1.0,1,1
5073,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(502.7541119297894, 502.7541119297894, 502.7541119297894)","(163.5871101619075, 163.5871101619075, 163.5871101619075)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1871004.5430196044,"[30.79, 30.79, 30.79]",2.84705,391.0,1.0,1.0,1,1
5074,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(511.9688926963479, 511.9688926963479, 511.9688926963479)","(152.0550340070212, 152.0550340070212, 152.0550340070212)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1836029.411529129,"[27.62, 27.62, 27.62]",2.0938,391.0,1.0,1.0,1,1
5075,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(508.0846090906822, 508.0846090906822, 508.0846090906822)","(135.04550078870113, 135.04550078870113, 135.04550078870113)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1788332.1839076765,"[29.21, 29.21, 29.21]",2.49971,391.0,1.0,1.0,1,1
5076,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(501.24545201644304, 501.24545201644304, 501.24545201644304)","(123.65712091685702, 123.65712091685702, 123.65712091685702)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1739327.456231287,"[30.78, 30.78, 30.78]",2.9375,391.0,1.0,1.0,1,1
5077,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(497.06128783726325, 497.06128783726325, 497.06128783726325)","(124.41640585293987, 124.41640585293987, 124.41640585293987)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1788332.1839076765,"[30.8, 30.8, 30.8]",2.93779,391.0,1.0,1.0,1,1
5078,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(493.94577325043497, 493.94577325043497, 493.94577325043497)","(135.45246857421478, 135.45246857421478, 135.45246857421478)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1847761.3482265505,"[30.8, 30.8, 30.8]",2.9337,391.0,1.0,1.0,1,1
5079,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(483.4443867146921, 483.4443867146921, 483.4443867146921)","(147.93496227151726, 147.93496227151726, 147.93496227151726)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1905337.7653319107,"[28.92, 28.92, 28.92]",2.45409,391.0,1.0,1.0,1,1
5080,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(453.60857591959086, 453.60857591959086, 453.60857591959086)","(150.18187900289357, 150.18187900289357, 150.18187900289357)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1859419.2641790072,"[30.17, 30.17, 30.17]",2.79131,391.0,1.0,1.0,1,1
5081,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(390.1397137698249, 390.1397137698249, 390.1397137698249)","(131.73682734849837, 131.73682734849837, 131.73682734849837)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1800374.9609456358,"[29.55, 29.55, 29.55]",2.6573,391.0,1.0,1.0,1,1
5082,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(266.0668415384594, 266.0668415384594, 266.0668415384594)","(85.59061249486429, 85.59061249486429, 85.59061249486429)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1701648.024710163,"[24.6, 24.6, 24.6]",1.57596,391.0,1.0,1.0,1,1
5083,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(6.664277503455814, 6.664277503455814, 6.664277503455814)","(6.348782010038425, 6.348782010038425, 6.348782010038425)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1610304.3190651883,"[27.47, 27.47, 27.47]",2.26344,391.0,1.0,1.0,1,1
5084,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1499111.7369962786,"[26.03, 26.03, 26.03]",2.04391,391.0,1.0,1.0,1,1
5085,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[20.92, 20.92, 20.92]",1.19628,391.0,1.0,1.0,1,1
5086,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,689491.1166940442,"[23.37, 23.37, 23.37]",1.57338,391.0,1.0,1.0,1,1
5087,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,720149.9843782543,"[22.15, 22.15, 22.15]",1.32805,391.0,1.0,1.0,1,1
5088,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,777850.8854529896,"[18.39, 18.39, 18.39]",0.72999,391.0,1.0,1.0,1,1
5089,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[20.08, 20.08, 20.08]",0.95518,391.0,1.0,1.0,1,1
5090,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[19.24, 19.24, 19.24]",0.81953,391.0,1.0,1.0,1,1
5091,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[17.49, 17.49, 17.49]",0.57245,391.0,1.0,1.0,1,1
5092,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,975087.6883644875,"[18.09, 18.09, 18.09]",0.64141,391.0,1.0,1.0,1,1
5093,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[17.79, 17.79, 17.79]",0.59269,391.0,1.0,1.0,1,1
5094,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(216.54069682691585, 216.54069682691585, 216.54069682691585)","(70.15620608447789, 70.15620608447789, 70.15620608447789)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[27.01, 27.01, 27.01]",2.16687,391.0,1.0,1.0,1,1
5095,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(392.9740994044211, 392.9740994044211, 392.9740994044211)","(128.8313192475846, 128.8313192475846, 128.8313192475846)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1513457.630725089,"[20.66, 20.66, 20.66]",0.95449,391.0,1.0,1.0,1,1
5096,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(468.42443534749555, 468.42443534749555, 468.42443534749555)","(158.36106367684167, 158.36106367684167, 158.36106367684167)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1363221.9188378684,"[23.83, 23.83, 23.83]",1.43461,391.0,1.0,1.0,1,1
5097,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(502.98750296612343, 502.98750296612343, 502.98750296612343)","(163.67636812345026, 163.67636812345026, 163.67636812345026)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[34.59, 34.59, 34.59]",4.06012,391.0,1.0,1.0,1,1
5098,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(512.3384602206705, 512.3384602206705, 512.3384602206705)","(152.28750500608572, 152.28750500608572, 152.28750500608572)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,749555.8684981393,"[29.54, 29.54, 29.54]",2.69591,391.0,1.0,1.0,1,1
5099,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(508.5302963930314, 508.5302963930314, 508.5302963930314)","(135.36592869264132, 135.36592869264132, 135.36592869264132)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[32.07, 32.07, 32.07]",3.35757,391.0,1.0,1.0,1,1
5100,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(501.8912431453543, 501.8912431453543, 501.8912431453543)","(124.03011558515492, 124.03011558515492, 124.03011558515492)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[34.75, 34.75, 34.75]",4.49949,391.0,1.0,1.0,1,1
5101,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(497.65383120127564, 497.65383120127564, 497.65383120127564)","(124.80261195692991, 124.80261195692991, 124.80261195692991)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[34.66, 34.66, 34.66]",4.48642,391.0,1.0,1.0,1,1
5102,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(494.4578506382546, 494.4578506382546, 494.4578506382546)","(135.7786228132995, 135.7786228132995, 135.7786228132995)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1060032.0749864127,"[34.71, 34.71, 34.71]",4.52713,391.0,1.0,1.0,1,1
5103,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(483.92909762488955, 483.92909762488955, 483.92909762488955)","(148.1975945349013, 148.1975945349013, 148.1975945349013)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1119518.6465619945,"[31.94, 31.94, 31.94]",3.70694,391.0,1.0,1.0,1,1
5104,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(453.81503394474396, 453.81503394474396, 453.81503394474396)","(150.2196413872376, 150.2196413872376, 150.2196413872376)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[33.82, 33.82, 33.82]",4.28979,391.0,1.0,1.0,1,1
5105,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(389.7402804214945, 389.7402804214945, 389.7402804214945)","(131.4509810251744, 131.4509810251744, 131.4509810251744)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[32.88, 32.88, 32.88]",4.03265,391.0,1.0,1.0,1,1
5106,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(264.03803877422536, 264.03803877422536, 264.03803877422536)","(84.75087688936881, 84.75087688936881, 84.75087688936881)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,777850.8854529896,"[24.53, 24.53, 24.53]",2.00774,391.0,1.0,1.0,1,1
5107,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(5.085681940790687, 5.085681940790687, 5.085681940790687)","(5.0294903973526575, 5.0294903973526575, 5.0294903973526575)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[29.46, 29.46, 29.46]",3.11581,391.0,1.0,1.0,1,1
5108,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[26.99, 26.99, 26.99]",2.53955,391.0,1.0,1.0,1,1
5109,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[20.31, 20.31, 20.31]",1.36398,391.0,1.0,1.0,1,1
5110,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,415778.78733768995,"[23.12, 23.12, 23.12]",1.74742,391.0,1.0,1.0,1,1
5111,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[21.72, 21.72, 21.72]",1.52906,391.0,1.0,1.0,1,1
5112,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,831557.5746753799,"[18.25, 18.25, 18.25]",1.02694,391.0,1.0,1.0,1,1
5113,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,906168.8584364394,"[19.63, 19.63, 19.63]",1.16537,391.0,1.0,1.0,1,1
5114,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,975087.6883644875,"[18.94, 18.94, 18.94]",1.01962,391.0,1.0,1.0,1,1
5115,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1080224.9765673815,"[17.27, 17.27, 17.27]",0.75337,391.0,1.0,1.0,1,1
5116,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1039446.9683442248,"[17.91, 17.91, 17.91]",0.82722,391.0,1.0,1.0,1,1
5117,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1039446.9683442248,"[17.59, 17.59, 17.59]",0.77494,391.0,1.0,1.0,1,1
5118,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(212.81792958471354, 212.81792958471354, 212.81792958471354)","(69.18832092913217, 69.18832092913217, 69.18832092913217)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1018445.8748504997,"[26.39, 26.39, 26.39]",2.24128,391.0,1.0,1.0,1,1
5119,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(392.10697554075267, 392.10697554075267, 392.10697554075267)","(128.39061673322487, 128.39061673322487, 128.39061673322487)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1636922.7226720261,"[20.3, 20.3, 20.3]",1.14558,391.0,1.0,1.0,1,1
5120,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(468.13560649439, 468.13560649439, 468.13560649439)","(158.23084280705802, 158.23084280705802, 158.23084280705802)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1541749.0068101226,"[23.34, 23.34, 23.34]",1.61702,391.0,1.0,1.0,1,1
5121,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(503.0054814065732, 503.0054814065732, 503.0054814065732)","(163.79867544428254, 163.79867544428254, 163.79867544428254)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1409974.4678539394,"[32.74, 32.74, 32.74]",3.78422,391.0,1.0,1.0,1,1
5122,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(512.5468981315989, 512.5468981315989, 512.5468981315989)","(152.58465965034577, 152.58465965034577, 152.58465965034577)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[28.51, 28.51, 28.51]",2.7356,391.0,1.0,1.0,1,1
5123,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(508.84971101129736, 508.84971101129736, 508.84971101129736)","(135.77543741846537, 135.77543741846537, 135.77543741846537)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1499111.7369962786,"[30.63, 30.63, 30.63]",3.34072,391.0,1.0,1.0,1,1
5124,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(502.2697428219491, 502.2697428219491, 502.2697428219491)","(124.47900966868363, 124.47900966868363, 124.47900966868363)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1583238.453297544,"[33.86, 33.86, 33.86]",4.34841,391.0,1.0,1.0,1,1
5125,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(497.97959614043816, 497.97959614043816, 497.97959614043816)","(125.25700448182684, 125.25700448182684, 125.25700448182684)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1470000.0,"[33.13, 33.13, 33.13]",4.08814,391.0,1.0,1.0,1,1
5126,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(494.6620310203126, 494.6620310203126, 494.6620310203126)","(136.1412585068304, 136.1412585068304, 136.1412585068304)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[33.51, 33.51, 33.51]",4.16449,391.0,1.0,1.0,1,1
5127,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(483.90850180532675, 483.90850180532675, 483.90850180532675)","(148.40317467938488, 148.40317467938488, 148.40317467938488)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1440299.9687565085,"[31.99, 31.99, 31.99]",3.67411,391.0,1.0,1.0,1,1
5128,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(453.4421217845281, 453.4421217845281, 453.4421217845281)","(150.16994206446898, 150.16994206446898, 150.16994206446898)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1331141.6153062002,"[33.24, 33.24, 33.24]",4.05731,391.0,1.0,1.0,1,1
