Ts_C,td,P,VPD,hr,dd,par,u,precip,o3
11.69,4599.165416666667,92.23,0.0926,4.0,307.0,0.0,0.58,0.89,20.42
12.24,4599.165416666667,92.21,0.08941,5.0,307.0,0.0,0.74,0.89,20.412
12.91,4599.165416666667,92.14,0.11124,6.0,307.0,0.0,0.94,0.117,19.682
12.83,4599.165416666667,92.16,0.10049,7.0,307.0,13.91,0.88,0.117,19.641
12.87,4599.165416666667,92.15,0.10091,8.0,307.0,172.68,0.84,0.117,21.127
14.82,4599.165416666667,92.11,0.30325,9.0,307.0,308.39,0.84,0.227,22.383
13.55,4599.165416666667,92.13,0.13123,10.0,307.0,409.47,0.92,0.227,23.177
14.19,4599.165416666667,92.12,0.16314,11.0,307.0,469.01,0.95,0.227,23.685
15.3,4599.165416666667,91.96,0.2544,12.0,307.0,508.27,0.97,0.078,24.209
14.99,4599.165416666667,92.08,0.21567,13.0,307.0,474.64,0.98,0.078,25.304
15.16,4599.165416666667,92.03,0.23205,14.0,307.0,394.82,1.01,0.078,27.172
13.92,4599.165416666667,91.81,0.09849,15.0,307.0,285.23,1.03,0.499,28.624
14.85,4599.165416666667,91.93,0.19921,16.0,307.0,121.94,1.03,0.499,28.466
14.39,4599.165416666667,91.88,0.15175,17.0,307.0,0.0,1.0,0.499,27.212
13.48,4599.165416666667,91.75,0.06456,18.0,307.0,0.0,0.86,1.417,27.489
13.78,4599.165416666667,91.8,0.10309,19.0,307.0,0.0,0.9,1.417,28.26
13.63,4599.165416666667,91.78,0.09751,20.0,307.0,0.0,0.99,1.417,27.925
12.97,4599.165416666667,91.81,0.04006,21.0,307.0,0.0,1.13,1.04,27.022
13.3,4599.165416666667,91.76,0.08895,22.0,307.0,0.0,1.13,1.04,26.17
13.13,4599.165416666667,91.78,0.08646,23.0,307.0,0.0,1.16,1.04,25.67
11.78,4610.93875,92.11,0.0,0.0,308.0,0.0,1.2,0.393,25.434
12.54,4610.93875,91.88,0.07826,1.0,308.0,0.0,1.11,0.393,25.653
12.15,4610.93875,91.98,0.0747,2.0,308.0,0.0,1.03,0.393,26.931
10.98,4610.93875,92.26,0.0,3.0,308.0,0.0,0.97,0.12,29.321
11.5,4610.93875,92.14,0.0717,4.0,308.0,0.0,0.85,0.12,31.88
11.23,4610.93875,92.19,0.0721,5.0,308.0,0.0,0.75,0.12,33.54
11.34,4610.93875,92.2,0.10954,6.0,308.0,0.0,0.64,0.023,32.517
11.11,4610.93875,92.25,0.07673,7.0,308.0,13.44,0.57,0.023,30.894
11.23,4610.93875,92.23,0.08188,8.0,308.0,197.38,0.55,0.023,30.945
13.88,4610.93875,92.32,0.35382,9.0,308.0,372.09,0.58,0.09,31.351
12.17,4610.93875,92.23,0.18896,10.0,308.0,495.7,0.67,0.09,33.145
13.02,4610.93875,92.27,0.2762,11.0,308.0,568.32,0.72,0.09,35.779
13.87,4610.93875,92.34,0.36893,12.0,308.0,538.24,0.77,0.17,38.708
13.87,4610.93875,92.32,0.38852,13.0,308.0,502.54,0.74,0.17,41.12
13.87,4610.93875,92.33,0.40607,14.0,308.0,417.27,0.73,0.17,42.38
11.46,4610.93875,92.35,0.1871,15.0,308.0,318.24,0.72,0.073,42.378
13.07,4610.93875,92.34,0.33942,16.0,308.0,133.47,0.73,0.073,40.937
12.26,4610.93875,92.35,0.25725,17.0,308.0,0.0,0.71,0.073,38.779
10.28,4610.93875,92.42,0.08034,18.0,308.0,0.0,0.46,0.0,37.225
11.06,4610.93875,92.37,0.15104,19.0,308.0,0.0,0.46,0.0,37.407
10.67,4610.93875,92.39,0.11911,20.0,308.0,0.0,0.47,0.0,37.274
9.47,4610.93875,92.47,0.021,21.0,308.0,0.0,0.47,0.01,37.047
10.01,4610.93875,92.43,0.08288,22.0,308.0,0.0,0.48,0.01,36.811
9.74,4610.93875,92.45,0.07792,23.0,308.0,0.0,0.5,0.01,36.659
9.24,4623.342500000001,92.36,0.0565,0.0,309.0,0.0,0.51,0.02,36.555
9.4,4623.342500000001,92.45,0.07648,1.0,309.0,0.0,0.49,0.02,36.284
9.33,4623.342500000001,92.41,0.07861,2.0,309.0,0.0,0.47,0.02,35.928
8.89,4623.342500000001,92.13,0.0552,3.0,309.0,0.0,0.45,0.17,35.561
9.15,4623.342500000001,92.31,0.0844,4.0,309.0,0.0,0.35,0.17,35.014
9.03,4623.342500000001,92.23,0.08616,5.0,309.0,0.0,0.36,0.17,33.933
11.12,4623.342500000001,91.68,0.26447,6.0,309.0,0.0,0.5,3.533,30.959
9.68,4623.342500000001,92.03,0.07245,7.0,309.0,4.69,0.63,3.533,29.195
10.42,4623.342500000001,91.88,0.0747,8.0,309.0,83.11,0.78,3.533,30.409
14.78,4623.342500000001,91.55,0.4438,9.0,309.0,270.88,0.92,0.737,30.996
12.35,4623.342500000001,91.65,0.05954,10.0,309.0,361.44,0.98,0.737,28.698
13.57,4623.342500000001,91.61,0.06064,11.0,309.0,414.86,1.12,0.737,25.953
13.68,4623.342500000001,91.27,0.0,12.0,309.0,341.37,1.31,1.237,26.049
14.44,4623.342500000001,91.49,0.07871,13.0,309.0,318.44,1.23,1.237,28.245
14.07,4623.342500000001,91.39,0.07988,14.0,309.0,264.22,1.21,1.237,29.499
15.02,4623.342500000001,90.85,0.23281,15.0,309.0,83.39,1.25,2.943,29.592
14.17,4623.342500000001,91.18,0.09133,16.0,309.0,34.47,1.32,2.943,29.063
14.62,4623.342500000001,91.04,0.0989,17.0,309.0,0.0,1.43,2.943,27.996
14.84,4623.342500000001,90.34,0.09212,18.0,309.0,0.0,1.57,5.01,28.23
15.01,4623.342500000001,90.74,0.10574,19.0,309.0,0.0,1.39,5.01,27.63
14.95,4623.342500000001,90.57,0.10379,20.0,309.0,0.0,1.23,5.01,26.71
12.52,4623.342500000001,90.08,0.0,21.0,309.0,0.0,1.1,10.52,26.011
14.09,4623.342500000001,90.28,0.06302,22.0,309.0,0.0,0.51,10.52,25.975
13.32,4623.342500000001,90.2,0.02707,23.0,309.0,0.0,0.44,10.52,27.45
8.9,4631.112500000001,90.21,0.0,0.0,310.0,0.0,0.92,4.4,29.447
11.3,4631.112500000001,90.11,0.04469,1.0,310.0,0.0,1.06,4.4,32.936
10.09,4631.112500000001,90.15,0.04729,2.0,310.0,0.0,1.27,4.4,38.047
6.63,4631.112500000001,90.81,0.0,3.0,310.0,0.0,1.52,0.05,41.393
8.09,4631.112500000001,90.34,0.05949,4.0,310.0,0.0,1.35,0.05,37.748
7.33,4631.112500000001,90.54,0.06231,5.0,310.0,0.0,1.21,0.05,33.251
5.8,4631.112500000001,90.86,0.02166,6.0,310.0,0.0,1.09,0.41,29.044
6.35,4631.112500000001,90.82,0.06051,7.0,310.0,6.48,1.15,0.41,25.951
6.07,4631.112500000001,90.84,0.04699,8.0,310.0,138.68,1.22,0.41,25.358
7.1,4631.112500000001,91.13,0.11998,9.0,310.0,125.22,1.29,0.143,26.074
6.21,4631.112500000001,90.92,0.05194,10.0,310.0,167.66,1.28,0.143,27.853
6.64,4631.112500000001,91.01,0.07336,11.0,310.0,192.55,1.27,0.143,30.127
9.7,4631.112500000001,91.2,0.29166,12.0,310.0,581.12,1.24,0.017,32.226
7.96,4631.112500000001,91.15,0.16344,13.0,310.0,542.27,1.23,0.017,33.804
8.83,4631.112500000001,91.17,0.23565,14.0,310.0,449.2,1.24,0.017,34.811
7.72,4631.112500000001,91.34,0.15911,15.0,310.0,317.38,1.27,0.023,35.191
9.03,4631.112500000001,91.23,0.26558,16.0,310.0,129.03,1.19,0.023,34.611
8.37,4631.112500000001,91.28,0.21677,17.0,310.0,0.0,1.03,0.023,33.679
7.62,4631.112500000001,91.43,0.18585,18.0,310.0,0.0,0.83,0.07,34.082
7.68,4631.112500000001,91.36,0.1595,19.0,310.0,0.0,0.86,0.07,34.946
7.64,4631.112500000001,91.39,0.12454,20.0,310.0,0.0,0.9,0.07,34.939
6.9,4631.112500000001,91.48,0.03812,21.0,310.0,0.0,0.93,0.017,34.713
7.38,4631.112500000001,91.44,0.08214,22.0,310.0,0.0,0.82,0.017,34.195
7.14,4631.112500000001,91.46,0.07768,23.0,310.0,0.0,0.73,0.017,33.606
6.98,4640.030000000001,91.46,0.08215,0.0,311.0,0.0,0.67,0.117,32.846
6.93,4640.030000000001,91.48,0.07741,1.0,311.0,0.0,0.71,0.117,32.171
6.96,4640.030000000001,91.47,0.07815,2.0,311.0,0.0,0.74,0.117,31.386
7.06,4640.030000000001,91.51,0.08372,3.0,311.0,0.0,0.77,0.063,30.308
7.0,4640.030000000001,91.47,0.08144,4.0,311.0,0.0,0.77,0.063,28.855
7.03,4640.030000000001,91.49,0.08489,5.0,311.0,0.0,0.8,0.063,26.916
8.02,4640.030000000001,91.67,0.1561,6.0,311.0,0.0,0.84,0.017,23.2
7.36,4640.030000000001,91.55,0.10226,7.0,311.0,6.1,0.93,0.017,20.164
7.68,4640.030000000001,91.6,0.11967,8.0,311.0,171.93,1.0,0.017,19.797
10.96,4640.030000000001,91.75,0.37459,9.0,311.0,346.33,1.03,0.11,20.112
8.99,4640.030000000001,91.69,0.2018,10.0,311.0,465.18,1.11,0.11,20.893
9.97,4640.030000000001,91.71,0.27177,11.0,311.0,535.07,1.17,0.11,22.095
9.96,4640.030000000001,91.6,0.26395,12.0,311.0,411.78,1.23,0.63,23.585
10.64,4640.030000000001,91.72,0.28483,13.0,311.0,383.88,1.29,0.63,24.763
10.31,4640.030000000001,91.67,0.2214,14.0,311.0,317.53,1.34,0.63,25.089
10.11,4640.030000000001,91.68,0.16845,15.0,311.0,267.36,1.37,0.183,24.342
