,g_sv_per_layer,g_sv_sunlit,A_n,A_n_sunlit,A_c,A_j,A_p,A_n_limit_factor,R_d,c_i,c_i_sunlit,f_VPD,v_cmax,j_max,f_VPD_alt,loop_iterations
3297,"[20000, np.float64(426558.73390407907), np.float64(139573.5058250346)]",662662.0168914321,110.81381027610217,36.970046208914084,334.09775030374857,135.66922236485794,415.26739356140206,"['NA', 'A_c', 'A_c']",12.458021806842062,2869.479074919556,310.72364331988047,"[1.0, np.float64(0.7094485591815392), np.float64(0.709430168303578)]",95.46376550754377,268.63756713109984,"[1.0, np.float64(0.7455985515121872), np.float64(0.7224788015320774)]",1
3298,"[20000, np.float64(398347.57121237734), np.float64(146714.0592850743)]",569304.1124336801,111.18314992883367,32.621769826696244,293.3137985095228,134.03684413435292,316.80007216565366,"['NA', 'A_c', 'A_c']",9.504002164969611,2862.27478105208,313.2939781708679,"[1.0, np.float64(0.7065007879915806), np.float64(0.7064724529837555)]",72.82760041097023,224.22758556956148,"[1.0, np.float64(0.739335721060064), np.float64(0.7195161215608911)]",1
3299,"[20000, np.float64(416804.68202742725), np.float64(143885.86510085946)]",613079.2650887411,112.44132139389467,34.96220639232957,315.07734513142105,138.77036413433038,363.52566560755673,"['NA', 'A_c', 'A_c']",10.905769968226702,2872.6915112877105,313.19809152250457,"[1.0, np.float64(0.7057048443097991), np.float64(0.7056812052205654)]",83.56911579286384,245.88127166319805,"[1.0, np.float64(0.738236707716403), np.float64(0.7177856082322804)]",1
3300,"[20000, np.float64(461276.5643297916), np.float64(139271.591848526)]",715113.2535229912,115.26617817299814,39.85827880823016,361.671937422568,148.38765707590454,496.81382843357983,"['NA', 'A_c', 'A_c']",14.904414853007397,2892.7744721143185,312.73940921257037,"[1.0, np.float64(0.7070820902403216), np.float64(0.7070577743627947)]",114.21007176060795,302.205430133445,"[1.0, np.float64(0.7406449134879937), np.float64(0.7180382530427853)]",1
3301,"[20000, np.float64(448200.114847645), np.float64(141291.1649474924)]",684721.0530820875,114.10846825805227,38.25473591901165,346.0930176848723,144.1815275531439,442.5435478229782,"['NA', 'A_c', 'A_c']",13.276306434689346,2891.3542548899777,314.04922902404235,"[1.0, np.float64(0.7134668421136359), np.float64(0.7134392266060586)]",101.73414559215229,280.1642926818455,"[1.0, np.float64(0.7451572739926635), np.float64(0.7242347006915599)]",1
3302,"[20000, np.float64(459249.90353146306), np.float64(140852.27682756152)]",713377.848766555,114.05849631383616,39.24212038834582,355.50056510512354,143.87161481695492,469.7880895267935,"['NA', 'A_c', 'A_c']",14.093642685803804,2897.670394917328,314.8759207663579,"[1.0, np.float64(0.7224190672224264), np.float64(0.722393858290844)]",107.99725842234118,291.3741283421681,"[1.0, np.float64(0.7534615288408577), np.float64(0.7327396336498924)]",1
3303,"[20000, np.float64(395440.4208529861), np.float64(112685.77047507705)]",656724.2622193402,94.56282336456584,36.321912213455555,327.67984944000085,115.99948221655416,389.2937564124387,"['NA', 'A_c', 'A_c']",11.678812692373162,2921.2643836919797,316.58905075215506,"[1.0, np.float64(0.7299651609792408), np.float64(0.7299400331795856)]",89.49281463441667,257.36533875934424,"[1.0, np.float64(0.7560468174477302), np.float64(0.738008816475677)]",1
3304,"[20000, np.float64(383626.48957479623), np.float64(95592.72552506623)]",717724.4241107821,85.26186209936033,38.93757587340193,352.53545307527816,105.52508777878242,459.27105639267324,"['NA', 'A_c', 'A_c']",13.778131691780196,2940.412673976544,315.58453535794206,"[1.0, np.float64(0.7336964891493356), np.float64(0.7336736298657162)]",105.57954973507755,287.0820274427573,"[1.0, np.float64(0.7593354428704939), np.float64(0.7407449986911301)]",1
3305,"[20000, np.float64(309814.57251446764), np.float64(74698.73230440878)]",691625.2104575526,66.60162842082012,37.61491580583466,339.95203693582147,82.35503812819262,423.3954110445004,"['NA', 'A_c', 'A_c']",12.701862331335011,2964.6635054147464,315.27927980121444,"[1.0, np.float64(0.7347290435108886), np.float64(0.7347048045974016)]",97.33227521256347,272.10501690324236,"[1.0, np.float64(0.7565017508027511), np.float64(0.7405520282967536)]",1
3306,"[20000, np.float64(183619.6044677926), np.float64(54327.11369555529)]",534911.4831118458,40.6055155448136,30.10275355481378,270.0740798774366,49.86574210371174,272.6616586234187,"['NA', 'A_c', 'A_c']",8.179849758702561,3000.8136990764588,314.88601651422204,"[1.0, np.float64(0.7240959283476849), np.float64(0.7240723638779774)]",62.68083900951703,202.6687786064271,"[1.0, np.float64(0.7400039315659298), np.float64(0.729187555203986)]",1
3307,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,-9.351731515239974,-1.105934402955064,306.1844058811452,1.0410466648673986,346.4259393369125,"['NA', 'A_j', 'A_j']",10.392778180107372,3875.643162115389,447.0484359430915,"[1.0, np.float64(0.7130093228694601), np.float64(0.7129956328583449)]",79.6381443651671,238.08575036548882,"[1.0, np.float64(0.7150061680818578), np.float64(0.7150061680818578)]",1
3308,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",9.225458967607377,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",70.69316984976302,219.78721654354916,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3309,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.834197067278858,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",52.36932447049804,179.46037239502004,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3310,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.712921322469266,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",59.10284344677863,194.77676261617506,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3311,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.261818339427116,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",55.64611572061279,186.9932729739151,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3312,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.643686725330904,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",49.212494261710404,172.05036814089033,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3313,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.927637701750998,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",51.31583482778517,177.0047555920089,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3314,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.787975020519099,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",50.28129644828962,174.57665591159798,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3315,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.868522574695287,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",50.87794499774287,175.97905007402738,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3316,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.715484000730138,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",49.74432593133436,173.30972448217312,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3317,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.787975020519099,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",50.28129644828962,174.57665591159798,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3318,"[20000, np.float64(168595.5735847635), np.float64(58875.09065008622)]",489923.0785968383,45.6092450599737,30.469755060189758,283.03178159590396,56.237474392861785,293.4662018065383,"['NA', 'A_c', 'A_c']",8.80398605419615,3046.7665211143835,309.1172984273835,"[1.0, np.float64(0.6519343577868484), np.float64(0.6519343577868483)]",65.21471151256407,208.1624101421178,"[1.0, np.float64(0.668718411796979), np.float64(0.6581215640821884)]",1
3319,"[20000, np.float64(254540.54199507541), np.float64(97514.25085356786)]",431170.3009414764,77.86977664744549,26.788563546330128,258.19371375194567,91.2380906034183,248.55368238863008,"['NA', 'A_p', 'A_p']",7.4566104716589034,2970.8228733476176,313.3268247418022,"[1.0, np.float64(0.661449428949861), np.float64(0.6614385760297204)]",55.23415164191779,186.05471583390081,"[1.0, np.float64(0.6837599364974725), np.float64(0.6704301782091571)]",1
3320,"[20000, np.float64(316816.29114627093), np.float64(119482.1706746551)]",476630.2585561663,96.72808328252893,29.09038890143709,271.7281412530257,113.13380261737662,269.9108248586947,"['NA', 'A_p', 'A_p']",8.09732474576084,2956.5236274488307,313.70618263844824,"[1.0, np.float64(0.6727097830433912), np.float64(0.6726950717723371)]",59.98018330193214,196.72697728950098,"[1.0, np.float64(0.6986224356739824), np.float64(0.6830484195139683)]",1
3321,"[20000, np.float64(386899.46317317884), np.float64(128979.328134434)]",596302.3123483203,109.3149158015295,35.11861181472401,327.47420541653304,132.49007004211947,380.2130941513487,"['NA', 'A_c', 'A_c']",11.406392824540461,2967.181321471354,313.01774291263877,"[1.0, np.float64(0.6856621238413967), np.float64(0.6856445255806473)]",84.49179870029971,247.69048431664118,"[1.0, np.float64(0.715048657946356), np.float64(0.6961771248432863)]",1
3322,"[20000, np.float64(377860.35215497797), np.float64(135494.4922676305)]",547503.872967467,110.12512336642928,32.28583081817758,300.17540372537775,132.92910770547888,320.08669495650855,"['NA', 'A_c', 'A_c']",9.602600848695257,2966.981689334446,314.7733422660722,"[1.0, np.float64(0.6926678221853354), np.float64(0.6926454807190043)]",71.1303766570019,220.70069111597758,"[1.0, np.float64(0.7207056396080096), np.float64(0.703353191041033)]",1
3323,"[20000, np.float64(393950.47828048555), np.float64(134623.0601085868)]",582336.9676523528,110.70493708671404,33.80473355712157,314.715277179352,136.10028786068466,349.0786833356781,"['NA', 'A_c', 'A_c']",10.47236050007034,2979.594918333065,315.11362939346355,"[1.0, np.float64(0.7009066241186279), np.float64(0.7008862165249659)]",77.57304074126179,233.93201998340507,"[1.0, np.float64(0.7290850944269873), np.float64(0.7111594407642488)]",1
3324,"[20000, np.float64(432756.3599489803), np.float64(133964.84400617518)]",666083.8573434871,113.89339755825719,37.616556306656065,351.689248064449,143.91939236604765,437.9952384565357,"['NA', 'A_c', 'A_c']",13.13985715369607,2996.8181771252134,314.9889544909173,"[1.0, np.float64(0.7105571744277721), np.float64(0.7105360875011615)]",97.33227521256347,272.10501690324236,"[1.0, np.float64(0.7399312321634737), np.float64(0.7203059821736977)]",1
3325,"[20000, np.float64(423339.0618101922), np.float64(135745.43843998347)]",642961.3224828952,112.4434988683006,36.13586030857829,337.18605502261175,140.26615320914186,398.7638912744883,"['NA', 'A_c', 'A_c']",11.962916738234648,2996.6669603464297,315.9122878210733,"[1.0, np.float64(0.7187486727948691), np.float64(0.7187246426912575)]",88.6141980609974,255.68135331417992,"[1.0, np.float64(0.7472545969001185), np.float64(0.7285436234166626)]",1
3326,"[20000, np.float64(433942.0506241618), np.float64(136295.75513232133)]",668200.6205218474,112.73401457813081,36.95642511124981,345.14890535001814,140.06128269704385,418.02335685235914,"['NA', 'A_c', 'A_c']",12.540700705570774,3000.846753711648,316.31726682081006,"[1.0, np.float64(0.7281149471544539), np.float64(0.7280922249281595)]",92.89407930052425,263.8226581310318,"[1.0, np.float64(0.7566820109021544), np.float64(0.737794292665573)]",1
3327,"[20000, np.float64(417507.570538096), np.float64(134525.47470191374)]",647306.2940496136,108.86947701326878,35.58950792623819,331.8265117489648,132.606889708435,384.01969757818597,"['NA', 'A_c', 'A_c']",11.520590927345575,3002.2265498835905,317.3010200177989,"[1.0, np.float64(0.7368563987616803), np.float64(0.736833291898923)]",85.3377105729302,249.34243891833802,"[1.0, np.float64(0.764024341085264), np.float64(0.7463219899223752)]",1
3328,"[20000, np.float64(398457.8365983311), np.float64(119199.13580893778)]",677496.2813326977,99.86028779690436,37.022784736490735,345.79524537697597,122.01095892755862,419.660442618184,"['NA', 'A_c', 'A_c']",12.589813278545517,3012.292580943844,316.36576073696585,"[1.0, np.float64(0.7357142291066019), np.float64(0.7356916158361894)]",93.25787613737421,264.50760919938494,"[1.0, np.float64(0.7623422580927102), np.float64(0.7444177582678273)]",1
3329,"[20000, np.float64(329671.1600122418), np.float64(94726.9603250017)]",660464.4228116322,80.17176040405515,36.24759141889418,338.2745380017126,98.08738431215482,401.52829990336556,"['NA', 'A_c', 'A_c']",12.045848997100965,3033.424841744073,315.9295574750216,"[1.0, np.float64(0.7335252283820124), np.float64(0.7335020848215628)]",89.2285110896368,256.8594615620852,"[1.0, np.float64(0.7566204142274788), np.float64(0.7407857799712574)]",1
3330,"[20000, np.float64(198190.32851775846), np.float64(62495.748110538705)]",531641.4067007152,47.613434018300296,29.989403812463717,278.2988742714453,58.0908328899598,278.25220032182835,"['NA', 'A_p', 'A_p']",8.34756600965485,3083.6162515228266,316.9845084844322,"[1.0, np.float64(0.7273490527320249), np.float64(0.7273282293868344)]",61.83382229373963,200.81503968869998,"[1.0, np.float64(0.7427273511407444), np.float64(0.7325287824585783)]",1
3331,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,-8.751437241579167,-1.0199168961622387,311.59554605186327,1.6153022647565294,345.55798354452327,"['NA', 'A_j', 'A_j']",10.366739506335698,3962.0458789035984,442.63380199105336,"[1.0, np.float64(0.7039164285933426), np.float64(0.703902961707849)]",76.79066300989406,232.3475477011559,"[1.0, np.float64(0.7057878210399502), np.float64(0.7057878210399502)]",1
3332,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",9.31055880634262,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",68.96710226920459,216.16071228510953,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3333,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.927637701750998,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",51.31583482778517,177.0047555920089,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3334,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.837107310919066,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",58.052646747548636,192.42906203445443,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3335,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",7.369951252244904,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",54.59223149811041,184.58747093732137,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3336,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.590805767386117,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",40.07746192628866,149.64630290507174,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3337,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.589662677017547,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",47.23772673088767,167.33357744199805,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3338,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",6.068360119367041,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",43.50079071923243,158.222990649317,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3339,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.159093844847348,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",36.98275270930908,141.68292035913944,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3340,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.445368111454819,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",39.034898052537706,146.98687231262136,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3341,"[20000, np.float64(20000.0), np.float64(20000.0)]",20000.0,0.0,0.0,0.0,0.0,0.0,"['NA', 'NA', 'NA']",5.303388020443905,0.0,0.0,"[1.0, np.float64(1.0), np.float64(1.0)]",38.01711959116195,144.36806607844554,"[1.0, np.float64(1.0), np.float64(1.0)]",0
3342,"[20000, np.float64(178405.7846422577), np.float64(61734.030449852406)]",509456.2952965679,46.830360451385346,29.08703987818114,278.9473458305118,57.25390781073351,281.26277510778505,"['NA', 'A_c', 'A_c']",8.43788325323355,3157.127492446998,306.5221727609539,"[1.0, np.float64(0.6978193998406631), np.float64(0.6978193998406631)]",60.48662015637172,197.84820690480078,"[1.0, np.float64(0.720923259445042), np.float64(0.7065045833726967)]",1
3343,"[20000, np.float64(249474.18216358515), np.float64(103957.07346187784)]",364355.16274628695,77.34333382439547,21.18994325512908,231.06498794194863,90.63420635733561,203.1613053954295,"['NA', 'A_p', 'A_p']",6.094839161862884,3086.1784051371133,317.69624547748856,"[1.0, np.float64(0.7074173818146233), np.float64(0.7074042413769009)]",43.69060464975069,158.69187449597848,"[1.0, np.float64(0.7319468417685986), np.float64(0.7182052365534436)]",1
3344,"[20000, np.float64(313200.8975855032), np.float64(125028.34169110273)]",437213.54782174557,95.35703739793469,24.96824069916714,256.77637901515465,112.4199289293108,239.38621792402662,"['NA', 'A_p', 'A_p']",7.181586537720797,3073.245393498257,316.6436796972601,"[1.0, np.float64(0.7186416347746222), np.float64(0.7186261614210999)]",51.48090865807659,177.39065247998647,"[1.0, np.float64(0.7470950429240674), np.float64(0.7307814444177184)]",1
