,t_l_estimate,t_lse_constant,t_lma,t_lem,t_lep,t_lse,gamma_1,gamma_2,gamma_3,g_sto_0,m,V_cmax_25,J_max_25,PARsun,PARshade,LAI,D_0,g_bv,td_dd,fO3_d_prev,O3up_acc,Tleaf_C,O3up,eact,sinB,c_a,is_daylight
4265,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,410.2341183680745,138.05764150820923,0.0,2.27,1676057.8748957326,453.98416666666685,1.0,71.76625728444685,20.99,0.0,2.0445599999999997,0.48859068115615756,391.0,True
4266,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,307.6153591399476,99.75333405733342,0.0,2.27,1583238.453297544,453.98416666666685,1.0,71.76625728444685,15.06,0.0,1.24901,0.3100228162301947,391.0,True
4267,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,90.98612538532191,29.46017842085816,0.0,2.27,1610304.3190651883,453.98416666666685,1.0,71.76625728444685,18.68,0.0,1.7103099999999998,0.12782985599459346,391.0,True
4268,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1623668.0695265273,453.98416666666685,1.0,71.76625728444685,16.87,0.0,1.48246,0.0,391.0,False
4269,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,453.98416666666685,1.0,71.76625728444685,11.61,0.0,0.8873700000000001,0.0,391.0,False
4270,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,453.98416666666685,1.0,71.76625728444685,13.91,0.0,1.08192,0.0,391.0,False
4271,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,453.98416666666685,1.0,71.76625728444685,12.76,0.0,0.9476,0.0,391.0,False
4272,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,468.00250000000005,1.0,71.76625728444685,9.38,0.0,0.63842,0.0,391.0,False
4273,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,468.00250000000005,1.0,71.76625728444685,10.88,0.0,0.73985,0.0,391.0,False
4274,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,468.00250000000005,1.0,71.76625728444685,10.14,0.0,0.65665,0.0,391.0,False
4275,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,831557.5746753799,468.00250000000005,1.0,71.76625728444685,9.6,0.0,0.59775,0.0,391.0,False
4276,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,468.00250000000005,1.0,71.76625728444685,9.44,0.0,0.54173,0.0,391.0,False
4277,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,7.280366313231982,7.004674337773546,0.0,2.27,881999.9999999999,468.00250000000005,1.0,71.76625728444685,9.52,0.0,0.50464,0.024043271312773867,391.0,False
4278,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,302.7318987733923,94.5205787333596,0.0,2.27,881999.9999999999,468.00250000000005,1.0,71.76625728444685,17.41,0.0,1.2736,0.20262326112184126,391.0,True
4279,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,424.19322825450433,140.8314272055878,0.0,2.27,1440299.9687565085,468.00250000000005,1.0,71.76625728444685,12.2,0.0,0.67133,0.3848727284573057,391.0,True
4280,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,482.8595409899542,161.68659295884336,0.0,2.27,1455225.7556819147,468.00250000000005,1.0,71.76625728444685,14.8,0.0,0.88736,0.5583716733017401,391.0,True
4281,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,464.17589137030626,146.53750443083266,0.0,2.27,1701648.024710163,468.00250000000005,1.0,71.76625728444685,18.64,0.0,1.30928,0.7112964292845592,391.0,True
4282,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,467.57299293294955,132.20260263627418,0.0,2.27,1836029.411529129,468.00250000000005,1.0,71.76625728444685,17.83,0.0,1.18398,0.8332254270056425,391.0,True
4283,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,461.49321367630336,114.86332462053831,0.0,2.27,1972211.9561548147,468.00250000000005,1.0,71.76625728444685,18.24,0.0,1.22385,0.9158494067674938,391.0,True
4284,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,378.67980506561355,86.9439360958722,0.0,2.27,2078893.9366884497,468.00250000000005,1.0,71.76625728444685,17.16,0.0,1.06847,0.9535376808919254,391.0,True
4285,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,376.34152395334604,88.39550471746877,0.0,2.27,2180362.3552061245,468.00250000000005,1.0,71.76625728444685,18.15,0.0,1.1721700000000002,0.9437218557801752,391.0,True
4286,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,375.7880411695712,98.39868551675218,0.0,2.27,2267805.547219602,468.00250000000005,1.0,71.76625728444685,17.65,0.0,1.08169,0.8870708636921909,391.0,True
4287,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,349.968994977616,104.08123737217358,0.0,2.27,2361169.625418724,468.00250000000005,1.0,71.76625728444685,15.07,0.0,0.7411399999999999,0.787445376118578,391.0,True
4288,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,332.9715348344308,108.49652337020959,0.0,2.27,2314958.314959472,468.00250000000005,1.0,71.76625728444685,16.44,0.0,0.8816299999999999,0.6516347053985752,391.0,True
4289,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,294.49156039050655,99.14004528446465,0.0,2.27,2248667.6054944177,468.00250000000005,1.0,71.76625728444685,15.75,0.0,0.7749,0.48889412430400564,391.0,True
4290,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,262.7217843130262,85.33613597588828,0.0,2.27,2180362.3552061245,468.00250000000005,1.0,71.76625728444685,13.15,0.0,0.4641,0.3103141344949382,391.0,True
4291,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,68.07628482899956,29.152242628474998,0.0,2.27,2109846.9138778765,468.00250000000005,1.0,71.76625728444685,14.41,0.0,0.6134,0.12806466715947382,391.0,True
4292,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1994005.0150388286,468.00250000000005,1.0,71.76625728444685,13.77,0.0,0.55553,0.0,391.0,False
4293,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1555701.7709059792,468.00250000000005,1.0,71.76625728444685,11.84,0.0,0.32373,0.0,391.0,False
4294,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1583238.453297544,468.00250000000005,1.0,71.76625728444685,12.7,0.0,0.40309,0.0,391.0,False
4295,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1596828.7322064317,468.00250000000005,1.0,71.76625728444685,12.27,0.0,0.35647,0.0,391.0,False
4296,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1610304.3190651883,482.75333333333356,1.0,71.76625728444685,11.19,0.0,0.25266,0.0,391.0,False
4297,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1688901.4180821804,482.75333333333356,1.0,71.76625728444685,11.63,0.0,0.29122,0.0,391.0,False
4298,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1751707.1673085087,482.75333333333356,1.0,71.76625728444685,11.41,0.0,0.26754,0.0,391.0,False
4299,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1812337.7168728788,482.75333333333356,1.0,71.76625728444685,11.35,0.0,0.255,0.0,391.0,False
4300,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1893962.5128285936,482.75333333333356,1.0,71.76625728444685,11.24,0.0,0.24008000000000002,0.0,391.0,False
4301,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,5.205883353210719,5.062388688929644,0.0,2.27,1961224.617426571,482.75333333333356,1.0,71.76625728444685,11.29,0.0,0.24124,0.02294356998348976,391.0,False
4302,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,296.5982383566291,92.96524829735998,0.0,2.27,1972211.9561548147,482.75333333333356,1.0,71.76625728444685,14.48,0.0,0.5494399999999999,0.20154513640612354,391.0,True
4303,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,418.28635637952186,139.12561589351324,0.0,2.27,2078893.9366884497,482.75333333333356,1.0,71.76625728444685,12.38,0.0,0.37983,0.38386022512049367,391.0,True
4304,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,476.8757934891068,160.01321833048377,0.0,2.27,2140352.307448472,482.75333333333356,1.0,71.76625728444685,13.42,0.0,0.52789,0.5574643641206456,391.0,True
4305,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,454.2212357893957,143.81843373474788,0.0,2.27,2180362.3552061245,482.75333333333356,1.0,71.76625728444685,17.13,0.0,0.99592,0.7105267182281235,391.0,True
4306,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,457.8272427961434,129.88537550094912,0.0,2.27,2219651.3239696,482.75333333333356,1.0,71.76625728444685,15.36,0.0,0.78094,0.8326163409580025,391.0,True
4307,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,451.9801249481244,112.96916954347913,0.0,2.27,2248667.6054944177,482.75333333333356,1.0,71.76625728444685,16.24,0.0,0.88241,0.9154130262838829,391.0,True
4308,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,481.7100060955303,111.16602019927441,0.0,2.27,2277314.2075699614,482.75333333333356,1.0,71.76625728444685,19.64,0.0,1.3305799999999999,0.9532743169287978,391.0,True
4309,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,478.72064717275333,112.91997427908008,0.0,2.27,2277314.2075699614,482.75333333333356,1.0,71.76625728444685,17.96,0.0,1.11175,0.9436200285040373,391.0,True
4310,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,477.9071159316411,125.5724942282554,0.0,2.27,2286783.3303572945,482.75333333333356,1.0,71.76625728444685,18.8,0.0,1.2400799999999998,0.8871080848112827,391.0,True
4311,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,467.04510622299176,139.23977256086002,0.0,2.27,2286783.3303572945,482.75333333333356,1.0,71.76625728444685,17.89,0.0,1.13067,0.7875896814227927,391.0,True
4312,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,444.0603663748775,145.05247649473003,0.0,2.27,2239037.293123989,482.75333333333356,1.0,71.76625728444685,19.05,0.0,1.29746,0.6518468330675558,391.0,True
4313,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,392.4002618046013,132.42539265620195,0.0,2.27,2170428.9898543097,482.75333333333356,1.0,71.76625728444685,18.47,0.0,1.2224899999999999,0.48913019053531714,391.0,True
4314,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,305.4011309045063,99.45170927364757,0.0,2.27,2078893.9366884497,482.75333333333356,1.0,71.76625728444685,14.23,0.0,0.70729,0.3105286241126835,391.0,True
4315,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,89.0323457193923,29.05843188059287,0.0,2.27,1950175.376728975,482.75333333333356,1.0,71.76625728444685,16.66,0.0,1.0143799999999998,0.12821353539831337,391.0,True
4316,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1788332.1839076765,482.75333333333356,1.0,71.76625728444685,15.44,0.0,0.8954799999999999,0.0,391.0,False
4317,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1018445.8748504997,482.75333333333356,1.0,71.76625728444685,12.27,0.0,0.54215,0.0,391.0,False
4318,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,482.75333333333356,1.0,71.76625728444685,13.57,0.0,0.64567,0.0,391.0,False
4319,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,482.75333333333356,1.0,71.76625728444685,12.92,0.0,0.5616,0.0,391.0,False
4320,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,498.41083333333336,1.0,71.76625728444685,10.58,0.0,0.33483,0.0,391.0,False
4321,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,498.41083333333336,1.0,71.76625728444685,11.71,0.0,0.42223,0.0,391.0,False
4322,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,498.41083333333336,1.0,71.76625728444685,11.15,0.0,0.35964,0.0,391.0,False
4323,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,498.41083333333336,1.0,71.76625728444685,10.28,0.0,0.27328,0.0,391.0,False
4324,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,997002.5075194143,498.41083333333336,1.0,71.76625728444685,10.47,0.0,0.27878000000000003,0.0,391.0,False
4325,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,5.6819847147380935,5.574596056717659,0.0,2.27,1060032.0749864127,498.41083333333336,1.0,71.76625728444685,10.37,0.0,0.25806,0.021768634763075834,391.0,False
4326,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,296.6529426737514,93.1864399938991,0.0,2.27,1100047.2717115388,498.41083333333336,1.0,71.76625728444685,15.02,0.0,0.7005600000000001,0.20040122979130548,391.0,True
4327,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,420.22902899500184,139.98978497162068,0.0,2.27,1701648.024710163,498.41083333333336,1.0,71.76625728444685,11.86,0.0,0.42373999999999995,0.38279098067607126,391.0,True
4328,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,479.8982395161253,161.2771129424621,0.0,2.27,1763999.9999999998,498.41083333333336,1.0,71.76625728444685,13.44,0.0,0.6101300000000001,0.5565083273078911,391.0,True
4329,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,468.5038227810726,148.5682479294807,0.0,2.27,1800374.9609456358,498.41083333333336,1.0,71.76625728444685,19.34,0.0,1.36325,0.7097147195952953,391.0,True
4330,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,472.3554030043322,134.30761525256355,0.0,2.27,1824222.0259606559,498.41083333333336,1.0,71.76625728444685,16.47,0.0,1.0059200000000001,0.8319693950894317,391.0,True
4331,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,466.4192173583351,116.8724867193678,0.0,2.27,1847761.3482265505,498.41083333333336,1.0,71.76625728444685,17.91,0.0,1.21349,0.9149408996907786,391.0,True
4332,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,496.53771116175693,114.72643974075349,0.0,2.27,1871004.5430196044,498.41083333333336,1.0,71.76625728444685,21.73,0.0,1.80498,0.9529748624776486,391.0,True
4333,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,493.34019046842354,116.56209727331665,0.0,2.27,1871004.5430196044,498.41083333333336,1.0,71.76625728444685,20.15,0.0,1.59358,0.9434793317402121,391.0,True
4334,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,492.4957081638096,129.51352336398614,0.0,2.27,1871004.5430196044,498.41083333333336,1.0,71.76625728444685,20.95,0.0,1.75406,0.8871014122061187,391.0,True
4335,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,486.67437414056974,145.08960735809993,0.0,2.27,1871004.5430196044,498.41083333333336,1.0,71.76625728444685,20.54,0.0,1.7284599999999999,0.7876831659226998,391.0,True
4336,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,462.65308837151474,151.15062328307485,0.0,2.27,1871004.5430196044,498.41083333333336,1.0,71.76625728444685,21.33,0.0,1.84182,0.65199978207775,391.0,True
4337,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,408.8003036752843,137.9879616732233,0.0,2.27,1847761.3482265505,498.41083333333336,1.0,71.76625728444685,20.94,0.0,1.7664400000000002,0.4892978590529093,391.0,True
4338,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,305.39245379759086,99.48443768275776,0.0,2.27,1800374.9609456358,498.41083333333336,1.0,71.76625728444685,15.5,0.0,1.01223,0.3106652640246796,391.0,True
4339,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,88.78176078102936,28.981649421400512,0.0,2.27,1650070.907567308,498.41083333333336,1.0,71.76625728444685,18.84,0.0,1.4629299999999998,0.12827551313991367,391.0,True
4340,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1455225.7556819147,498.41083333333336,1.0,71.76625728444685,17.16,0.0,1.26491,0.0,391.0,False
4341,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,550023.6358557694,498.41083333333336,1.0,71.76625728444685,12.27,0.0,0.74817,0.0,391.0,False
4342,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,498.41083333333336,1.0,71.76625728444685,14.42,0.0,0.94466,0.0,391.0,False
4343,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,498.41083333333336,1.0,71.76625728444685,13.35,0.0,0.81394,0.0,391.0,False
4344,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,550023.6358557694,516.2379166666665,1.0,71.76625728444685,11.39,0.0,0.6110899999999999,0.0,391.0,False
4345,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,360074.99218912714,516.2379166666665,1.0,71.76625728444685,11.99,0.0,0.64467,0.0,391.0,False
4346,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,294000.0,516.2379166666665,1.0,71.76625728444685,11.69,0.0,0.60045,0.0,391.0,False
4347,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,464854.8160447518,516.2379166666665,1.0,71.76625728444685,11.89,0.0,0.61295,0.0,391.0,False
4348,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,207889.39366884498,516.2379166666665,1.0,71.76625728444685,11.55,0.0,0.5804,0.0,391.0,False
4349,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,4.939405263043452,4.877042164520226,0.0,2.27,294000.0,516.2379166666665,1.0,71.76625728444685,11.72,0.0,0.59391,0.020519623271081477,391.0,False
4350,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,296.4037029702107,92.99899846677,0.0,2.27,415778.78733768995,516.2379166666665,1.0,71.76625728444685,21.28,0.0,1.77328,0.19919268921517447,391.0,True
4351,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,420.74332122424215,140.06910141336232,0.0,2.27,1409974.4678539394,516.2379166666665,1.0,71.76625728444685,15.03,0.0,0.93848,0.3816660600367246,391.0,True
4352,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,480.8278454289734,161.55206522487163,0.0,2.27,1688901.4180821804,516.2379166666665,1.0,71.76625728444685,18.16,0.0,1.33879,0.5555044770657465,391.0,True
4353,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,506.9577625463821,160.72209598092044,0.0,2.27,1916645.5071295786,516.2379166666665,1.0,71.76625728444685,24.37,0.0,2.35399,0.7088611394632796,391.0,True
4354,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,511.129761011871,145.34766057950193,0.0,2.27,1994005.0150388286,516.2379166666665,1.0,71.76625728444685,22.32,0.0,1.99151,0.8312850441207993,391.0,True
4355,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,504.73949284469074,126.47121147100684,0.0,2.27,2078893.9366884497,516.2379166666665,1.0,71.76625728444685,23.35,0.0,2.17734,0.9144332042509641,391.0,True
4356,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,458.03541617355063,105.81362759198042,0.0,2.27,2170428.9898543097,516.2379166666665,1.0,71.76625728444685,22.93,0.0,2.10882,0.9526392101497345,391.0,True
4357,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,455.0917374678263,107.4405426994337,0.0,2.27,2200094.5434230776,516.2379166666665,1.0,71.76625728444685,23.9,0.0,2.2553099999999997,0.9432993856535195,391.0,True
