,Tleaf_C,g_sv,f_LS,A_n,A_c,A_j,A_p,A_n_limit_factor,R_d,fO3_h_out,fO3_d_out,fO3_l,c_i,Canopy_A_n
1480,18.07,361409.2516304434,1.0,21.09187281293093,37.26990516950111,21.368927031674495,49.99719212260433,A_j,0.27705421874356373,1,1.0,1.0,279.67927070084187,0.0
1481,17.01,182516.0852400775,1.0,10.687679751847487,36.34611833599197,10.943442528825939,45.100318908348186,A_j,0.2557627769784512,1,1.0,1.0,287.8958929998638,0.0
1482,11.44,17694.22695103787,1.0,-0.1663808298362083,31.18644033838774,0.0,25.384497607243866,A_j,0.1663808298362083,1,1.0,1.0,406.2898796402411,-0.0
1483,14.44,17042.788044818037,1.0,-0.21017301312286843,38.59588135629221,0.0,34.80506244917585,A_j,0.21017301312286843,1,1.0,1.0,411.04075925171304,-0.0
1484,12.93,17326.30767244807,1.0,-0.18696826103717704,34.78751686752689,0.0,29.738730038336364,A_j,0.18696826103717704,1,1.0,1.0,408.5342065372439,-0.0
1485,8.96,18008.602133260745,1.0,-0.13664348253884379,25.650913414100614,0.0,19.3890746756927,A_j,0.13664348253884379,1,1.0,1.0,403.32777319525155,-0.0
1486,10.61,17718.135421115512,1.0,-0.1558296074355623,29.268358286531207,0.0,23.213887462346623,A_j,0.1558296074355623,1,1.0,1.0,405.2905421456395,-0.0
1487,9.79,17845.97222403326,1.0,-0.1460076288856779,27.436261285421143,0.0,21.235050512152675,A_j,0.1460076288856779,1,1.0,1.0,404.30016742419133,-0.0
1488,7.12,18221.69214983392,1.0,-0.11780530302347382,21.96015724398575,0.0,15.808102845357954,A_j,0.11780530302347382,1,1.0,1.0,401.51331503938854,-0.0
1489,8.35,18045.51864007469,1.0,-0.1301140697833078,24.387060649021173,0.0,18.127006846501207,A_j,0.1301140697833078,1,1.0,1.0,402.7279800826118,-0.0
1490,7.74,18120.147440124565,1.0,-0.12387031464246676,23.162851623521036,0.0,16.940556983447166,A_j,0.12387031464246676,1,1.0,1.0,402.12468660675154,-0.0
1491,5.84,18360.12486613702,1.0,-0.10613213333140882,19.614267929553645,0.0,13.687532403097107,A_j,0.10613213333140882,1,1.0,1.0,400.4134986639908,-0.0
1492,6.7,18244.562088479,1.0,-0.1138519794958634,21.17054949599748,0.0,15.08101229306443,A_j,0.1138519794958634,1,1.0,1.0,401.1610868928127,-0.0
1493,6.27,18295.76428081351,1.0,-0.10993024688655895,20.382087325367138,0.0,14.368673417402073,A_j,0.10993024688655895,1,1.0,1.0,400.7840887526206,-0.0
1494,11.11,17430.731627314704,1.0,-0.16211023041624825,30.42388123755906,0.0,24.500595955816006,A_j,0.16211023041624825,1,1.0,1.0,406.1392459254971,-0.0
1495,7.59,145964.6502596253,1.0,7.639286622700038,20.303409825564774,7.76166404390369,16.659937834179495,A_j,0.12237742120365154,1,1.0,1.0,291.34131467619306,0.0
1496,9.35,431325.2844852128,1.0,20.096484859307377,21.84659159928973,23.78883585358556,20.23745795460868,A_p,0.14097309530130311,1,1.0,1.0,257.2243965846781,0.0
1497,16.0,745037.4138730734,1.0,28.64535911823711,28.882229692148478,31.081762468832867,40.79215788840736,A_c,0.2368705739113674,1,1.0,1.0,220.49381257139422,0.0
1498,12.74,509158.96149395424,1.0,28.009977888645306,28.19419784684711,31.963029537802793,29.14913307572581,A_c,0.1842199582018048,1,1.0,1.0,274.83076587964615,0.0
1499,14.38,552236.8022619068,1.0,30.700078826279107,30.909281980678628,33.82743439547651,34.590439050926506,A_c,0.20920315439952258,1,1.0,1.0,273.99600236609916,0.0
1500,17.73,644113.7599858552,1.0,35.58298993453362,36.08690717996558,35.8530456373101,48.38441667638418,A_j,0.27005570277648033,1,1.0,1.0,272.33723736813874,0.0
1501,16.59,636313.2883027273,1.0,34.00116866195089,34.24891493387356,35.010434737844264,43.26669660981015,A_c,0.2477462719226625,1,1.0,1.0,270.9296048326745,0.0
1502,17.17,707506.7030656228,1.0,33.78196874187627,34.040846932614116,34.541193995568094,45.81472491389065,A_c,0.2588781907378428,1,1.0,1.0,258.9467314282319,0.0
1503,14.3,603637.0126964942,1.0,29.712273585057485,29.92018992828874,31.785977493257633,34.30603094665866,A_c,0.2079163432312541,1,1.0,1.0,261.68773141201393,0.0
1504,16.59,584021.6388905592,1.0,29.239950210453717,34.07106129333208,29.48769648237638,43.26669660981015,A_j,0.2477462719226625,1,1.0,1.0,268.84415090029177,0.0
1505,15.44,355526.05872329307,1.0,19.121387229828496,33.09605501901082,19.34833853270109,38.55141218449716,A_j,0.22695130287259171,1,1.0,1.0,279.7439873404541,0.0
1506,9.89,17808.7743960289,1.0,-0.14717444968102786,27.66120985847886,0.0,21.467910423177617,A_j,0.14717444968102786,1,1.0,1.0,404.6183289320952,-0.0
1507,12.82,17328.452859289348,1.0,-0.18537262447115707,34.55173883862481,0.0,29.39612241661582,A_j,0.18537262447115707,1,1.0,1.0,409.33748507253057,-0.0
1508,11.35,17500.605521542362,1.0,-0.16520607469239715,31.006657117422748,0.0,25.140648224144815,A_j,0.16520607469239715,1,1.0,1.0,407.1924840105637,-0.0
1509,6.93,18223.705117342513,1.0,-0.11600164216425295,21.603462658872235,0.0,15.475270291367213,A_j,0.11600164216425295,1,1.0,1.0,401.52628020094613,-0.0
1510,8.9,17900.43374702636,1.0,-0.13598825304762593,25.532330633111247,0.0,19.26147095003644,A_j,0.13598825304762593,1,1.0,1.0,403.60289533177775,-0.0
1511,7.92,18061.684692252064,1.0,-0.1256836989247095,23.524682392148428,0.0,17.283026668554125,A_j,0.1256836989247095,1,1.0,1.0,402.547588743545,-0.0
1512,5.54,18384.074055616682,1.0,-0.103553619520125,19.093002243109797,0.0,13.230143935171338,A_j,0.103553619520125,1,1.0,1.0,400.31737242249994,-0.0
1513,6.48,18226.437890028832,1.0,-0.11182984624921498,20.773860108419942,0.0,14.712585409278178,A_j,0.11182984624921498,1,1.0,1.0,401.55362665537587,-0.0
1514,6.01,18300.364871780537,1.0,-0.10761916441734014,19.91918681727018,0.0,13.953170421566199,A_j,0.10761916441734014,1,1.0,1.0,400.8183283992065,-0.0
1515,4.25,18520.21003177904,1.0,-0.0931045899162617,16.95562945802723,0.0,11.420180496121334,A_j,0.0931045899162617,1,1.0,1.0,399.2282138731281,-0.0
1516,5.11,18431.99380626384,1.0,-0.099957367348998,18.35947712877041,0.0,12.599198989255425,A_j,0.099957367348998,1,1.0,1.0,399.90947044461876,-0.0
1517,4.68,18473.956233590176,1.0,-0.09647545133319131,17.647913063234157,0.0,11.996251124065294,A_j,0.09647545133319131,1,1.0,1.0,399.6148583240348,-0.0
1518,11.13,17418.65035618255,1.0,-0.16236618456943472,30.474157044793127,0.0,24.55337061337931,A_j,0.16236618456943472,1,1.0,1.0,406.29227668568706,-0.0
1519,6.54,182092.12454012118,1.0,9.275888186232507,18.554774298193543,9.38826624861203,14.81223279965103,A_j,0.11237806237952298,1,1.0,1.0,286.39032582533343,0.0
1520,8.83,363866.5116094713,1.0,18.978341283559775,21.605692273360543,24.182683864771,19.113568722594678,A_p,0.13522743903490206,1,1.0,1.0,271.4437944181723,0.0
1521,17.91,687584.5373329929,1.0,33.34885272606135,35.5745617209527,33.62259325380349,49.233292131881186,A_j,0.2737405277421321,1,1.0,1.0,264.25515164874673,0.0
1522,13.39,538341.9934749397,1.0,29.32504863795349,29.51882592201825,32.83563230971853,31.209575200980765,A_c,0.19377728406476052,1,1.0,1.0,278.46756308597946,0.0
1523,15.65,615612.6287333565,1.0,33.000754625534164,33.231380502832536,35.06411309285796,39.37948963683847,A_c,0.23062587729837122,1,1.0,1.0,276.9164308751334,0.0
1524,17.65,666483.9304231819,1.0,35.09174877162074,36.31847095033605,35.36018129016647,48.0107146322684,A_j,0.2684325185457271,1,1.0,1.0,276.12564729833457,0.0
1525,17.83,658471.768167483,1.0,34.897001745363795,36.62137485193491,35.16909896961136,48.85463919623102,A_j,0.2720972242475668,1,1.0,1.0,276.5150624108096,0.0
1526,17.75,647759.198812214,1.0,34.59262156687367,36.532197193471724,34.86308445689662,48.47818610817696,A_j,0.2704628900229524,1,1.0,1.0,276.83278666895797,0.0
1527,14.68,422656.5440958598,1.0,23.873532535071874,31.915689953046954,24.08762602587433,35.67491906322262,A_j,0.21409349080245474,1,1.0,1.0,281.25890195828106,0.0
1528,16.66,362748.75020565605,1.0,20.36494537521559,35.48398018039069,20.614011662423597,43.56811794134714,A_j,0.249066287208007,1,1.0,1.0,284.3990007389235,0.0
1529,15.67,225786.08232795377,1.0,12.703738023418252,34.25223141592841,12.934716666708526,39.45911491653342,A_j,0.23097864329027537,1,1.0,1.0,290.07738707604733,0.0
1530,10.34,17798.446265521914,1.0,-0.1525310170117361,28.657343025281012,0.0,22.544657455074592,A_j,0.1525310170117361,1,1.0,1.0,404.94218073522995,-0.0
1531,13.22,17178.84344616602,1.0,-0.19123504917921386,35.51207148994426,0.0,30.658774295533767,A_j,0.19123504917921386,1,1.0,1.0,409.1000659620612,-0.0
1532,11.78,17446.76170983495,1.0,-0.17088777596016666,31.996618729731797,0.0,26.324870607209103,A_j,0.17088777596016666,1,1.0,1.0,406.9232485461099,-0.0
1533,7.81,18126.822635413297,1.0,-0.12457266537451463,23.300762896856472,0.0,17.072992479607187,A_j,0.12457266537451463,1,1.0,1.0,402.1665553140221,-0.0
1534,9.49,17837.340548892895,1.0,-0.1425575603333231,26.78375739654709,0.0,20.550154508050813,A_j,0.1425575603333231,1,1.0,1.0,403.98736035272486,-0.0
1535,8.65,17973.73282871761,1.0,-0.13328884225464913,25.004453661848636,0.0,18.737997634768735,A_j,0.13328884225464913,1,1.0,1.0,403.0566174645209,-0.0
1536,6.11,18332.27901427177,1.0,-0.1085027439546084,20.09362230448838,0.0,14.111646870863218,A_j,0.1085027439546084,1,1.0,1.0,400.6220421133502,-0.0
1537,7.25,18169.654223214144,1.0,-0.11905408466801591,22.209065900960105,0.0,16.03961518304003,A_j,0.11905408466801591,1,1.0,1.0,401.65470585155185,-0.0
1538,6.68,18236.64766371491,1.0,-0.1136667804576813,21.13329537485653,0.0,15.047170513025534,A_j,0.1136667804576813,1,1.0,1.0,401.13578754695675,-0.0
1539,5.03,18444.979809786342,1.0,-0.09930101125243468,18.224252741441312,0.0,12.484936809615046,A_j,0.09930101125243468,1,1.0,1.0,399.7530497056571,-0.0
1540,5.75,18341.263569540308,1.0,-0.10535249461952137,19.45624609122643,0.0,13.548802159206486,A_j,0.10535249461952137,1,1.0,1.0,400.34165035567946,-0.0
1541,5.39,18380.117997306803,1.0,-0.10228591859051094,18.833104016062357,0.0,13.006795599380839,A_j,0.10228591859051094,1,1.0,1.0,400.0508643674845,-0.0
1542,10.09,17584.585645249743,1.0,-0.1495336183754095,28.103109797991326,0.0,21.94058394963742,A_j,0.1495336183754095,1,1.0,1.0,404.8206568617378,-0.0
1543,6.71,196291.41314915704,1.0,10.750784184926221,19.026756478295592,10.864728867123324,15.097959498165467,A_j,0.11394468219710208,1,1.0,1.0,294.8393942167493,0.0
1544,8.4,325857.5152399461,1.0,18.096917472748032,21.505549661169898,24.335661509692265,18.227555836736574,A_p,0.13063836398854056,1,1.0,1.0,288.2780185437566,0.0
1545,17.63,659354.4174131023,1.0,34.06788591698839,36.85624975923359,34.335914027260415,47.91763307879823,A_j,0.26802811027202383,1,1.0,1.0,282.4058257241614,0.0
1546,12.61,529034.2889296005,1.0,28.22474627092776,28.40710705498149,32.07453324488168,28.751663555673108,A_c,0.18236078405373113,1,1.0,1.0,282.56654220562234,0.0
1547,15.12,633144.890164762,1.0,32.36753049567631,32.588984748661325,34.71943708661706,37.317435578117035,A_c,0.22145425298501498,1,1.0,1.0,280.17780260912036,0.0
1548,18.83,751064.5512493887,1.0,36.026532812493095,38.150559634812694,36.31983039033174,53.745182080230855,A_j,0.293297577838644,1,1.0,1.0,277.6178122244166,0.0
1549,18.03,730651.7503551532,1.0,35.60434881538096,37.1629447890845,35.88057121205521,49.805393383874815,A_j,0.2762223966742505,1,1.0,1.0,279.16576330788416,0.0
1550,18.43,724244.6685908386,1.0,35.51207494526199,37.91886235959145,35.79671862863417,51.74803474973166,A_j,0.28464368337217105,1,1.0,1.0,280.9903116895918,0.0
1551,15.53,648654.1585424077,1.0,32.833413903296375,33.4548140633632,33.0619334536832,38.90451941676583,A_j,0.22851955038682722,1,1.0,1.0,282.5316990654024,0.0
1552,17.73,590046.2619155557,1.0,29.74061699441986,37.20878651556321,30.01067269719634,48.38441667638418,A_j,0.27005570277648033,1,1.0,1.0,284.61835332792486,0.0
1553,16.63,375648.2614455212,1.0,19.525563149283226,35.90103942699052,19.774062934748066,43.43873298358457,A_j,0.2484997854648401,1,1.0,1.0,290.15943627749436,0.0
1554,10.27,17658.898967786263,1.0,-0.15168627560601933,28.504903538085713,0.0,22.374019921910076,A_j,0.15168627560601933,1,1.0,1.0,405.03196542454623,-0.0
1555,13.78,16857.153092041102,1.0,-0.19972609225610552,36.932380678223566,0.0,32.50574916757379,A_j,0.19972609225610552,1,1.0,1.0,410.3367326784348,-0.0
1556,12.02,17250.356828864755,1.0,-0.1741357783640405,32.57743451266744,0.0,27.007206526112082,A_j,0.1741357783640405,1,1.0,1.0,407.4578251595906,-0.0
1557,7.72,18058.304618997045,1.0,-0.12367030729721627,23.124342637571626,0.0,16.90289190714596,A_j,0.12367030729721627,1,1.0,1.0,402.1548173543056,-0.0
1558,9.42,17771.761597734177,1.0,-0.1417633104245264,26.63445196511835,0.0,20.393261227930555,A_j,0.1417633104245264,1,1.0,1.0,403.98294909496667,-0.0
1559,8.57,17932.09439235739,1.0,-0.13243540380019764,24.839784635828888,0.0,18.573251745257032,A_j,0.13243540380019764,1,1.0,1.0,403.01149885316397,-0.0
1560,5.86,18358.393606606627,1.0,-0.10630609972962626,19.649282782464052,0.0,13.718539302668566,A_j,0.10630609972962626,1,1.0,1.0,400.414039138284,-0.0
1561,7.12,18165.83677146485,1.0,-0.11780530302347382,21.960783710583772,0.0,15.808102845357954,A_j,0.11780530302347382,1,1.0,1.0,401.54930850496453,-0.0
1562,6.5,18248.35163728184,1.0,-0.11201231327746919,20.8013418699707,0.0,14.745732239081564,A_j,0.11201231327746919,1,1.0,1.0,400.9902161833986,-0.0
1563,4.79,18468.933989304984,1.0,-0.09735547383393839,17.82661236536096,0.0,12.14789125391994,A_j,0.09735547383393839,1,1.0,1.0,399.5772740092101,-0.0
1564,5.5,18370.313689202594,1.0,-0.10321417151940274,19.02206010251417,0.0,13.170239594420607,A_j,0.10321417151940274,1,1.0,1.0,400.1454161843866,-0.0
1565,5.15,18408.51964953914,1.0,-0.10028702805184331,18.42580856535207,0.0,12.65669298487802,A_j,0.10028702805184331,1,1.0,1.0,399.86791579137525,-0.0
1566,10.15,17565.509542934906,1.0,-0.15024805802804272,28.237260737991694,0.0,22.084211502414476,A_j,0.15024805802804272,1,1.0,1.0,404.91262467851743,-0.0
1567,6.57,215797.9454847037,1.0,11.934871990682812,18.748759804443086,12.047525079485506,14.862289755949542,A_j,0.11265308880269519,1,1.0,1.0,292.2709590589786,0.0
1568,8.36,324690.41566063813,1.0,18.016857160852194,21.378176028866818,24.335329283499174,18.147075935754188,A_p,0.13021877490199546,1,1.0,1.0,286.35055664918536,0.0
1569,17.59,352889.79483619134,1.0,18.87430796190819,37.31917135533429,19.141528916217073,47.73188275377189,A_j,0.2672209543088828,1,1.0,1.0,288.3382705230567,0.0
1570,12.64,379683.8054481498,1.0,20.87717790552256,28.555009841523127,21.059966207184754,28.842961692200674,A_j,0.18278830166219381,1,1.0,1.0,284.3001667062606,0.0
1571,15.12,381769.79270757525,1.0,20.892777701167685,32.912347043344944,21.1142319541527,37.317435578117035,A_j,0.22145425298501498,1,1.0,1.0,284.7012568266948,0.0
1572,19.13,706351.2729538729,1.0,35.99376728083967,38.510297302091026,36.29371136962894,55.27843878969523,A_j,0.29994408878926887,1,1.0,1.0,277.188969594967,0.0
1573,18.12,694524.0520894725,1.0,35.48562882300901,37.07384040705375,35.763726019855035,50.2377121832914,A_j,0.27809719684602824,1,1.0,1.0,276.82064835430685,0.0
1574,18.63,700001.1473713564,1.0,35.36896509161694,37.800151617128364,35.657906291094946,52.73982857287192,A_j,0.2889411994780004,1,1.0,1.0,276.85879528737007,0.0
1575,16.01,649540.8896894685,1.0,33.38563398342606,33.80078060418799,33.622685215028966,40.83312130672422,A_j,0.23705123160290142,1,1.0,1.0,276.6693188264662,0.0
1576,18.1,598969.6604780297,1.0,30.281839487107984,37.313803202032084,30.559519065369184,50.141401304682,A_j,0.27767957826120115,1,1.0,1.0,279.6766824924896,0.0
1577,17.06,389031.14975737664,1.0,20.157462236973846,36.314403860077974,20.414194900140163,45.322627454127414,A_j,0.25673266316631776,1,1.0,1.0,286.547038864789,0.0
1578,9.87,17683.299601588642,1.0,-0.14694040804525701,27.619581924601064,0.0,21.42115410554571,A_j,0.14694040804525701,1,1.0,1.0,404.69035250318433,-0.0
1579,13.96,16744.54991208148,1.0,-0.2025273441859247,37.40195053880843,0.0,33.11950630256536,A_j,0.2025273441859247,1,1.0,1.0,410.9488113940189,-0.0
1580,11.91,17198.486319388845,1.0,-0.17264019689072962,32.31978332242291,0.0,26.692542946317527,A_j,0.17264019689072962,1,1.0,1.0,407.49071827756643,-0.0
1581,7.07,18097.937415524066,1.0,-0.11732819209512813,21.867456427484953,0.0,15.71988190441761,A_j,0.11732819209512813,1,1.0,1.0,401.60559409173413,-0.0
1582,8.94,17790.328275091368,1.0,-0.1364247536659776,25.614371080807917,0.0,19.346454668133827,A_j,0.1364247536659776,1,1.0,1.0,403.55360435394033,-0.0
1583,8.0,17963.97401105743,1.0,-0.12649739011321118,23.682411635279653,0.0,17.437264998627075,A_j,0.12649739011321118,1,1.0,1.0,402.51784194325325,-0.0
1584,5.81,18312.108234377756,1.0,-0.10587167076374561,19.561997070990387,0.0,13.641143613542338,A_j,0.10587167076374561,1,1.0,1.0,400.42456822632903,-0.0
1585,6.64,18195.526722313203,1.0,-0.11329720655376228,21.059785266435757,0.0,14.979697026740551,A_j,0.11329720655376228,1,1.0,1.0,401.13835338582703,-0.0
1586,6.22,18266.368942430243,1.0,-0.10948232235660665,20.291900977722648,0.0,14.287891644338904,A_j,0.10948232235660665,1,1.0,1.0,400.75090478864337,-0.0
1587,5.59,18365.767677380383,1.0,-0.1039793620516122,19.177360843908026,0.0,13.305379190978158,A_j,0.1039793620516122,1,1.0,1.0,400.2011380866672,-0.0
1588,5.73,18339.53764438307,1.0,-0.10517995284810622,19.42102045805938,0.0,13.518150455953005,A_j,0.10517995284810622,1,1.0,1.0,400.3093535843491,-0.0
1589,5.66,18345.740202501634,1.0,-0.10457808527810902,19.298763033797314,0.0,13.411374213404667,A_j,0.10457808527810902,1,1.0,1.0,400.24414439930285,-0.0
1590,9.37,17740.05288461004,1.0,-0.14119846041316492,26.526052388719105,0.0,20.28186231813323,A_j,0.14119846041316492,1,1.0,1.0,403.89419946206067,-0.0
1591,6.84,235424.09573782358,1.0,13.096040831560115,19.154218077747906,13.211196930924604,15.319877383185506,A_j,0.11515609936448845,1,1.0,1.0,292.03034752968586,0.0
1592,8.1,312603.8676793736,1.0,17.504316591673238,21.019485155685995,24.238048108304532,17.631837849452115,A_p,0.1275212577788789,1,1.0,1.0,288.1753560528963,0.0
1593,15.11,612773.2866622066,1.0,32.431629277604486,32.65291371606856,33.295495873424464,37.27941196151975,A_c,0.22128443846407783,1,1.0,1.0,281.303332800257,0.0
1594,11.28,446357.5180063257,1.0,24.788140279922075,26.177539791875382,30.472276580995956,24.952437884313053,A_p,0.16429760439097785,1,1.0,1.0,284.1053583426908,0.0
1595,13.19,531402.6975708465,1.0,29.238841283982786,29.42963086765303,32.818970978688476,30.56245847278589,A_c,0.19078958367024426,1,1.0,1.0,282.7654771706581,0.0
1596,16.3,639036.0601794878,1.0,34.45798017462375,34.700325291119604,35.29253068795152,42.03569151552705,A_c,0.242345116495855,1,1.0,1.0,282.01675521833306,0.0
1597,15.51,616487.337690016,1.0,33.219497279014526,33.44766748074901,34.571352844236515,38.8258203977406,A_c,0.22817020173448796,1,1.0,1.0,282.89161081408434,0.0
1598,15.91,637179.2695476864,1.0,33.928680671968614,34.16393095125436,34.707818963965245,40.42499493254537,A_c,0.2352502792857432,1,1.0,1.0,283.44326552006663,0.0
1599,13.18,542400.0012214464,1.0,29.355498467514984,29.5461397726924,31.792597761862936,30.530411902397937,A_c,0.19064130517741443,1,1.0,1.0,285.059795261569,0.0
1600,15.26,570236.3609910313,1.0,30.1894062394628,33.222195677324756,30.41325037426357,37.85318241780334,A_j,0.22384413480076867,1,1.0,1.0,285.6623525657682,0.0
1601,14.22,389194.3045727529,1.0,20.85493418382603,31.707011265907187,21.061570921220557,34.023622672396534,A_j,0.20663673739453028,1,1.0,1.0,290.2685447734591,0.0
1602,8.42,17968.981718742933,1.0,-0.13084862040829007,24.530133377067273,0.0,18.26791815989046,A_j,0.13084862040829007,1,1.0,1.0,402.7986781554124,-0.0
1603,11.57,17327.694509049845,1.0,-0.16809113210919585,31.500594854864566,0.0,25.74045432903829,A_j,0.16809113210919585,1,1.0,1.0,406.70812959639795,-0.0
1604,9.99,17620.323990051973,1.0,-0.1483497610357146,27.87933647390042,0.0,21.703081999116723,A_j,0.1483497610357146,1,1.0,1.0,404.6291140828413,-0.0
